nameKor,﻿Internal ID,Name,Storage Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Closet Image,Seasonal Availability,Style,Label Themes,Variation,Miles Price,Villager Equippable
농구복 상의,8043,basketball tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNBasketballshirts6.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하늘색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNBasketballshirts6.png,일 년 내내,활동적인,스포츠#비즈니스,Light blue,NA,Yes
농구복 상의,8044,basketball tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNBasketballshirts7.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,검정색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNBasketballshirts7.png,일 년 내내,활동적인,스포츠#비즈니스,Black,NA,Yes
곰 그림 티셔츠,8196,bear tee,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHBear0.png,800,200,너굴 쇼핑 카탈로그,,초록색,갈색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHBear0.png,일 년 내내,활동적인,데일리#릴렉스,NA,NA,Yes
큰별 옷,6822,big-star tee,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHStar0.png,560,140,너굴 쇼핑 카탈로그,,파란색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHStar0.png,일 년 내내,심플한,데일리#릴렉스,NA,NA,Yes
라이더 재킷,3198,biker jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLRiders0.png,1750,437,에이블 시스터즈,에이블 시스터즈에만,검정색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLRiders0.png,일 년 내내,쿨한,데일리#아웃도어#스테이지,Black,NA,Yes
라이더 재킷,8559,biker jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLRiders1.png,1750,437,에이블 시스터즈,에이블 시스터즈에만,갈색,갈색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLRiders1.png,일 년 내내,쿨한,데일리#아웃도어#스테이지,Brown,NA,Yes
라이더 재킷,8560,biker jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLRiders2.png,1750,437,에이블 시스터즈,에이블 시스터즈에만,베이지색,베이지색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLRiders2.png,일 년 내내,쿨한,데일리#아웃도어#스테이지,Beige,NA,Yes
라이더 재킷,8561,biker jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLRiders3.png,1750,437,에이블 시스터즈,에이블 시스터즈에만,빨간색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLRiders3.png,일 년 내내,쿨한,데일리#아웃도어#스테이지,Red,NA,Yes
라이더 재킷,8562,biker jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLRiders4.png,1750,437,에이블 시스터즈,에이블 시스터즈에만,파란색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLRiders4.png,일 년 내내,쿨한,데일리#아웃도어#스테이지,Blue,NA,Yes
라이더 재킷,8563,biker jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLRiders5.png,1750,437,에이블 시스터즈,에이블 시스터즈에만,노란색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLRiders5.png,일 년 내내,쿨한,데일리#아웃도어#스테이지,Yellow,NA,Yes
꽃무늬 티셔츠,8205,blossom tee,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHFlower0.png,800,200,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,분홍색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHFlower0.png,여름,귀여운,데일리#릴렉스,Pink,NA,Yes
꽃무늬 티셔츠,12099,blossom tee,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHFlower1.png,800,200,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하늘색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHFlower1.png,여름,귀여운,데일리#릴렉스,Blue,NA,Yes
꽃무늬 티셔츠,12100,blossom tee,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHFlower2.png,800,200,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,노란색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHFlower2.png,여름,귀여운,데일리#릴렉스,Yellow,NA,Yes
꽃무늬 티셔츠,12101,blossom tee,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHFlower3.png,800,200,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHFlower3.png,여름,귀여운,데일리#릴렉스,Green,NA,Yes
꽃무늬 티셔츠,12102,blossom tee,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHFlower4.png,800,200,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,보라색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHFlower4.png,여름,귀여운,데일리#릴렉스,Purple,NA,Yes
보아 하트 집업,4598,boa blouson,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLBlouson0.png,1680,420,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,보라색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLBlouson0.png,겨울,귀여운,데일리#메르헨#릴렉스,Purple,NA,Yes
보아 하트 집업,8005,boa blouson,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLBlouson1.png,1680,420,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,베이지색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLBlouson1.png,겨울,귀여운,데일리#메르헨#릴렉스,Beige,NA,Yes
보아 하트 집업,8006,boa blouson,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLBlouson2.png,1680,420,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLBlouson2.png,겨울,귀여운,데일리#메르헨#릴렉스,Blue,NA,Yes
보아 하트 집업,8007,boa blouson,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLBlouson3.png,1680,420,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하얀색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLBlouson3.png,겨울,귀여운,데일리#메르헨#릴렉스,White,NA,Yes
플리스,3705,boa fleece,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLFleece0.png,1400,350,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하얀색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLFleece0.png,겨울,활동적인,데일리#아웃도어#릴렉스,White,NA,Yes
플리스,8315,boa fleece,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLFleece1.png,1400,350,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLFleece1.png,겨울,활동적인,데일리#아웃도어#릴렉스,Green,NA,Yes
플리스,8316,boa fleece,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLFleece2.png,1400,350,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLFleece2.png,겨울,활동적인,데일리#아웃도어#릴렉스,Navy blue,NA,Yes
플리스,8317,boa fleece,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLFleece3.png,1400,350,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,베이지색,주황색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLFleece3.png,겨울,활동적인,데일리#아웃도어#릴렉스,Beige,NA,Yes
플리스,8318,boa fleece,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLFleece4.png,1400,350,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLFleece4.png,겨울,활동적인,데일리#아웃도어#릴렉스,Blue,NA,Yes
플리스,8319,boa fleece,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLFleece5.png,1400,350,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,분홍색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLFleece5.png,겨울,활동적인,데일리#아웃도어#릴렉스,Pink,NA,Yes
플리스,8320,boa fleece,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLFleece6.png,1400,350,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,노란색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLFleece6.png,겨울,활동적인,데일리#아웃도어#릴렉스,Yellow,NA,Yes
플리스,8321,boa fleece,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLFleece7.png,1400,350,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLFleece7.png,겨울,활동적인,데일리#아웃도어#릴렉스,Lime,NA,Yes
폴리네시안 알로하 셔츠,8206,bold aloha shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHPolynesia0.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHPolynesia0.png,여름,활동적인,릴렉스#바캉스,Navy blue,NA,Yes
폴리네시안 알로하 셔츠,12098,bold aloha shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHPolynesia1.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,분홍색,하늘색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHPolynesia1.png,여름,활동적인,릴렉스#바캉스,Pink,NA,Yes
MA-1,4401,bomber-style jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLMaone0.png,1440,360,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLMaone0.png,일 년 내내,쿨한,데일리#아웃도어,Avocado,NA,Yes
MA-1,8566,bomber-style jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLMaone1.png,1440,360,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,검정색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLMaone1.png,일 년 내내,쿨한,데일리#아웃도어,Black,NA,Yes
MA-1,8567,bomber-style jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLMaone2.png,1440,360,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLMaone2.png,일 년 내내,쿨한,데일리#아웃도어,Blue,NA,Yes
MA-1,8568,bomber-style jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLMaone3.png,1440,360,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,갈색,갈색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLMaone3.png,일 년 내내,쿨한,데일리#아웃도어,Brown,NA,Yes
뼈다귀 그림 티셔츠,8200,bone tee,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHMeat0.png,640,160,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,노란색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHMeat0.png,여름,심플한,데일리#릴렉스,NA,NA,Yes
봉주르 티셔츠,12115,bonjour tee,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHHellofr0.png,640,160,너굴 쇼핑 카탈로그,,하얀색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHHellofr0.png,일 년 내내,심플한,데일리#릴렉스,NA,NA,Yes
보태니컬 티셔츠,9831,botanical tee,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHBotanical0.png,800,200,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,검정색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHBotanical0.png,여름,쿨한,데일리#릴렉스#바캉스,Black,NA,Yes
보태니컬 티셔츠,11956,botanical tee,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHBotanical1.png,800,200,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하얀색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHBotanical1.png,여름,쿨한,데일리#릴렉스#바캉스,White,NA,Yes
볼링 셔츠,3698,bowling shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHBowling0.png,1260,315,에이블 시스터즈,에이블 시스터즈에만,빨간색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHBowling0.png,여름,쿨한,릴렉스#스포츠,Red,NA,Yes
볼링 셔츠,9437,bowling shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHBowling1.png,1260,315,에이블 시스터즈,에이블 시스터즈에만,파란색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHBowling1.png,여름,쿨한,릴렉스#스포츠,Blue,NA,Yes
볼링 셔츠,9438,bowling shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHBowling2.png,1260,315,에이블 시스터즈,에이블 시스터즈에만,노란색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHBowling2.png,여름,쿨한,릴렉스#스포츠,Yellow,NA,Yes
볼링 셔츠,9439,bowling shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHBowling3.png,1260,315,에이블 시스터즈,에이블 시스터즈에만,주황색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHBowling3.png,여름,쿨한,릴렉스#스포츠,Orange,NA,Yes
볼링 셔츠,9440,bowling shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHBowling4.png,1260,315,에이블 시스터즈,에이블 시스터즈에만,베이지색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHBowling4.png,여름,쿨한,릴렉스#스포츠,Beige,NA,Yes
볼링 셔츠,9441,bowling shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHBowling5.png,1260,315,에이블 시스터즈,에이블 시스터즈에만,초록색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHBowling5.png,여름,쿨한,릴렉스#스포츠,Green,NA,Yes
볼링 셔츠,9442,bowling shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHBowling6.png,1260,315,에이블 시스터즈,에이블 시스터즈에만,하늘색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHBowling6.png,여름,쿨한,릴렉스#스포츠,Light blue,NA,Yes
볼링 셔츠,9443,bowling shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHBowling7.png,1260,315,에이블 시스터즈,에이블 시스터즈에만,보라색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHBowling7.png,여름,쿨한,릴렉스#스포츠,Purple,NA,Yes
곤충 알로하 셔츠,8764,bug aloha shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHInsect0.png,NFS,240,곤충채집대회,,검정색,빨간색,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHInsect0.png,일 년 내내,쿨한,릴렉스#바캉스,NA,NA,Yes
불독 프린트 재킷,5980,bulldog jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLBulldog0.png,1440,360,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,검정색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLBulldog0.png,일 년 내내,쿨한,아웃도어#스포츠,Black,NA,Yes
불독 프린트 재킷,7998,bulldog jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLBulldog1.png,1440,360,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하얀색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLBulldog1.png,일 년 내내,쿨한,아웃도어#스포츠,White,NA,Yes
불독 프린트 재킷,7999,bulldog jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLBulldog2.png,1440,360,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,빨간색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLBulldog2.png,일 년 내내,쿨한,아웃도어#스포츠,Red,NA,Yes
정장,4363,business suitcoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLSuits0.png,1960,490,에이블 시스터즈,에이블 시스터즈에만,검정색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLSuits0.png,일 년 내내,쿨한,포멀#파티#스테이지#비즈니스,Black,NA,Yes
정장,8279,business suitcoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLSuits1.png,1960,490,에이블 시스터즈,에이블 시스터즈에만,회색,분홍색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLSuits1.png,일 년 내내,쿨한,포멀#파티#스테이지#비즈니스,Gray,NA,Yes
정장,8280,business suitcoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLSuits2.png,1960,490,에이블 시스터즈,에이블 시스터즈에만,하늘색,하늘색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLSuits2.png,일 년 내내,쿨한,포멀#파티#스테이지#비즈니스,Blue,NA,Yes
정장,8281,business suitcoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLSuits3.png,1960,490,에이블 시스터즈,에이블 시스터즈에만,빨간색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLSuits3.png,일 년 내내,쿨한,포멀#파티#스테이지#비즈니스,Berry red,NA,Yes
정장,8282,business suitcoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLSuits4.png,1960,490,에이블 시스터즈,에이블 시스터즈에만,파란색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLSuits4.png,일 년 내내,쿨한,포멀#파티#스테이지#비즈니스,Navy blue,NA,Yes
카페 유니폼,3178,café uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLCafe0.png,1500,375,에이블 시스터즈,에이블 시스터즈에만,검정색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLCafe0.png,일 년 내내,우아한,포멀#비즈니스,Black,NA,Yes
카페 유니폼,8263,café uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLCafe1.png,1500,375,에이블 시스터즈,에이블 시스터즈에만,초록색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLCafe1.png,일 년 내내,우아한,포멀#비즈니스,Green,NA,Yes
카페 유니폼,8264,café uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLCafe2.png,1500,375,에이블 시스터즈,에이블 시스터즈에만,빨간색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLCafe2.png,일 년 내내,우아한,포멀#비즈니스,Red,NA,Yes
카페 유니폼,8265,café uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLCafe3.png,1500,375,에이블 시스터즈,에이블 시스터즈에만,갈색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLCafe3.png,일 년 내내,우아한,포멀#비즈니스,Brown,NA,Yes
