nameKor,﻿Internal ID,Name,Storage Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Closet Image,Seasonal Availability,Style,Label Themes,Variation,Villager Equippable,Miles Price
고양이 모자,11702,cat cap,https://acnhcdn.com/latest/FtrIcon/CapBangsCat1.png,980,245,에이블 시스터즈,에이블 시스터즈에만,갈색,분홍색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapBangsCat1.png,일 년 내내,귀여운,메르헨#파티#스테이지,Brown,No,NA
고양이 모자,11703,cat cap,https://acnhcdn.com/latest/FtrIcon/CapBangsCat2.png,980,245,에이블 시스터즈,에이블 시스터즈에만,하얀색,분홍색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapBangsCat2.png,일 년 내내,귀여운,메르헨#파티#스테이지,White,No,NA
포수 마스크,6050,catcher's mask,https://acnhcdn.com/latest/FtrIcon/CapFullfaceCatcher0.png,1560,390,에이블 시스터즈,에이블 시스터즈에만,빨간색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceCatcher0.png,일 년 내내,활동적인,스포츠#비즈니스,Red,No,NA
포수 마스크,11600,catcher's mask,https://acnhcdn.com/latest/FtrIcon/CapFullfaceCatcher1.png,1560,390,에이블 시스터즈,에이블 시스터즈에만,파란색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceCatcher1.png,일 년 내내,활동적인,스포츠#비즈니스,Navy blue,No,NA
포수 마스크,11601,catcher's mask,https://acnhcdn.com/latest/FtrIcon/CapFullfaceCatcher2.png,1560,390,에이블 시스터즈,에이블 시스터즈에만,초록색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceCatcher2.png,일 년 내내,활동적인,스포츠#비즈니스,Green,No,NA
포수 마스크,11602,catcher's mask,https://acnhcdn.com/latest/FtrIcon/CapFullfaceCatcher3.png,1560,390,에이블 시스터즈,에이블 시스터즈에만,검정색,주황색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceCatcher3.png,일 년 내내,활동적인,스포츠#비즈니스,Orange,No,NA
포수 마스크,11603,catcher's mask,https://acnhcdn.com/latest/FtrIcon/CapFullfaceCatcher4.png,1560,390,에이블 시스터즈,에이블 시스터즈에만,검정색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceCatcher4.png,일 년 내내,활동적인,스포츠#비즈니스,Yellow,No,NA
기사 모자,5663,cavalier hat,https://acnhcdn.com/latest/FtrIcon/CapHatCavalier0.png,1600,400,에이블 시스터즈,에이블 시스터즈에만,파란색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatCavalier0.png,일 년 내내,우아한,메르헨#스테이지,Blue,Yes,NA
기사 모자,11807,cavalier hat,https://acnhcdn.com/latest/FtrIcon/CapHatCavalier1.png,1600,400,에이블 시스터즈,에이블 시스터즈에만,빨간색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatCavalier1.png,일 년 내내,우아한,메르헨#스테이지,Red,Yes,NA
기사 모자,11808,cavalier hat,https://acnhcdn.com/latest/FtrIcon/CapHatCavalier2.png,1600,400,에이블 시스터즈,에이블 시스터즈에만,초록색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatCavalier2.png,일 년 내내,우아한,메르헨#스테이지,Green,Yes,NA
요리사 모자,5140,chef's hat,https://acnhcdn.com/latest/FtrIcon/CapHatCockWhite.png,840,210,에이블 시스터즈,에이블 시스터즈에만,하얀색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatCockWhite.png,일 년 내내,심플한,비즈니스,White,Yes,NA
체리 모자,9873,cherry hat,https://acnhcdn.com/latest/FtrIcon/CapHatCherry0.png,NFS,1000,제작,,빨간색,초록색,비매품,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatCherry0.png,일 년 내내,귀여운,메르헨#파티#스테이지,Red,Yes,NA
시크 국화 화관,5118,chic mum crown,https://acnhcdn.com/latest/FtrIcon/CapOrnamentMum2.png,NFS,960,제작,,분홍색,보라색,비매품,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentMum2.png,일 년 내내,귀여운,메르헨#파티#바캉스,Colorful,Yes,NA
시크 장미 화관,5113,chic rose crown,https://acnhcdn.com/latest/FtrIcon/CapOrnamentRose3.png,NFS,2880,제작,,보라색,검정색,비매품,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentRose3.png,일 년 내내,귀여운,메르헨#파티#바캉스,Purple,Yes,NA
시크 튤립 화관,5103,chic tulip crown,https://acnhcdn.com/latest/FtrIcon/CapOrnamentTulip2.png,NFS,1440,제작,,보라색,분홍색,비매품,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTulip2.png,일 년 내내,귀여운,메르헨#파티#바캉스,Colorful,Yes,NA
코인 헤드피스,6091,coin headpiece,https://acnhcdn.com/latest/FtrIcon/CapHelmetCoinGold.png,NFS,1350,죠니,,노란색,컬러풀,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHelmetCoinGold.png,일 년 내내,화려한,스테이지,Gold,No,NA
컬러풀 줄무늬 털모자,5409,colorful striped knit cap,https://acnhcdn.com/latest/FtrIcon/CapHatColorful0.png,880,220,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,빨간색,컬러풀,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatColorful0.png,겨울,귀여운,데일리#아웃도어,Red,Yes,NA
컬러풀 줄무늬 털모자,10957,colorful striped knit cap,https://acnhcdn.com/latest/FtrIcon/CapHatColorful1.png,880,220,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,컬러풀,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatColorful1.png,겨울,귀여운,데일리#아웃도어,Blue,Yes,NA
컬러풀 줄무늬 털모자,10958,colorful striped knit cap,https://acnhcdn.com/latest/FtrIcon/CapHatColorful2.png,880,220,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,컬러풀,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatColorful2.png,겨울,귀여운,데일리#아웃도어,Green,Yes,NA
컬러풀 줄무늬 털모자,10959,colorful striped knit cap,https://acnhcdn.com/latest/FtrIcon/CapHatColorful3.png,880,220,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,노란색,컬러풀,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatColorful3.png,겨울,귀여운,데일리#아웃도어,Yellow,Yes,NA
컬러풀 줄무늬 털모자,10960,colorful striped knit cap,https://acnhcdn.com/latest/FtrIcon/CapHatColorful4.png,880,220,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,보라색,컬러풀,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatColorful4.png,겨울,귀여운,데일리#아웃도어,Purple,Yes,NA
컬러풀 줄무늬 털모자,10961,colorful striped knit cap,https://acnhcdn.com/latest/FtrIcon/CapHatColorful5.png,880,220,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하늘색,컬러풀,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatColorful5.png,겨울,귀여운,데일리#아웃도어,Light blue,Yes,NA
철모,5316,combat helmet,https://acnhcdn.com/latest/FtrIcon/CapHatCombat0.png,1120,280,에이블 시스터즈,에이블 시스터즈에만,초록색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatCombat0.png,일 년 내내,활동적인,아웃도어,Avocado,Yes,NA
철모,10226,combat helmet,https://acnhcdn.com/latest/FtrIcon/CapHatCombat1.png,1120,280,에이블 시스터즈,에이블 시스터즈에만,검정색,갈색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatCombat1.png,일 년 내내,활동적인,아웃도어,Brown,Yes,NA
음악가 가발,5696,composer's wig,https://acnhcdn.com/latest/FtrIcon/CapHelmetMusicBlack.png,1680,420,에이블 시스터즈,에이블 시스터즈에만,컬러풀,컬러풀,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHelmetMusicBlack.png,일 년 내내,우아한,메르헨#포멀#파티#스테이지#비즈니스,Hair Color,No,NA
쿨 히아신스 화관,5097,cool hyacinth crown,https://acnhcdn.com/latest/FtrIcon/CapOrnamentHyacinth2.png,NFS,1280,제작,,파란색,주황색,비매품,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentHyacinth2.png,일 년 내내,귀여운,메르헨#파티#바캉스,Blue,Yes,NA
쿨 팬지 화관,5106,cool pansy crown,https://acnhcdn.com/latest/FtrIcon/CapOrnamentPansy2.png,NFS,960,제작,,빨간색,파란색,비매품,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentPansy2.png,일 년 내내,귀여운,메르헨#파티#바캉스,Colorful,Yes,NA
쿨 아네모네 화관,5100,cool windflower crown,https://acnhcdn.com/latest/FtrIcon/CapOrnamentAnemone2.png,NFS,960,제작,,분홍색,파란색,비매품,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentAnemone2.png,일 년 내내,귀여운,메르헨#파티#바캉스,Colorful,Yes,NA
코스모스 화관,5108,cosmos crown,https://acnhcdn.com/latest/FtrIcon/CapOrnamentCosmos1.png,NFS,480,제작,,컬러풀,컬러풀,비매품,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentCosmos1.png,일 년 내내,귀여운,메르헨#파티#바캉스,Colorful,Yes,NA
여왕 왕관,8000,crown,https://acnhcdn.com/latest/FtrIcon/CapOrnamentAQueen0.png,1000000,250000,에이블 시스터즈,에이블 시스터즈에만,노란색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentAQueen0.png,일 년 내내,화려한,메르헨#포멀#파티#스테이지,Gold,Yes,NA
큐트 백합 화관,5115,cute lily crown,https://acnhcdn.com/latest/FtrIcon/CapOrnamentYuri2.png,NFS,800,제작,,분홍색,주황색,비매품,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentYuri2.png,일 년 내내,귀여운,메르헨#파티#바캉스,Colorful,Yes,NA
큐트 장미 화관,5112,cute rose crown,https://acnhcdn.com/latest/FtrIcon/CapOrnamentRose2.png,NFS,960,제작,,분홍색,주황색,비매품,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentRose2.png,일 년 내내,귀여운,메르헨#파티#바캉스,Colorful,Yes,NA
사이클 야구 모자,5257,cycling cap,https://acnhcdn.com/latest/FtrIcon/CapHatCycle0.png,1100,275,에이블 시스터즈,에이블 시스터즈에만,하얀색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatCycle0.png,일 년 내내,활동적인,아웃도어#스포츠,Blue,Yes,NA
사이클 야구 모자,11668,cycling cap,https://acnhcdn.com/latest/FtrIcon/CapHatCycle1.png,1100,275,에이블 시스터즈,에이블 시스터즈에만,파란색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatCycle1.png,일 년 내내,활동적인,아웃도어#스포츠,Black & blue,Yes,NA
사이클 야구 모자,11669,cycling cap,https://acnhcdn.com/latest/FtrIcon/CapHatCycle2.png,1100,275,에이블 시스터즈,에이블 시스터즈에만,빨간색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatCycle2.png,일 년 내내,활동적인,아웃도어#스포츠,Black & red,Yes,NA
사이클 야구 모자,11670,cycling cap,https://acnhcdn.com/latest/FtrIcon/CapHatCycle3.png,1100,275,에이블 시스터즈,에이블 시스터즈에만,검정색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatCycle3.png,일 년 내내,활동적인,아웃도어#스포츠,Yellow & avocado,Yes,NA
사이클 야구 모자,11671,cycling cap,https://acnhcdn.com/latest/FtrIcon/CapHatCycle4.png,1100,275,에이블 시스터즈,에이블 시스터즈에만,초록색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatCycle4.png,일 년 내내,활동적인,아웃도어#스포츠,Red & green,Yes,NA
사이클 야구 모자,11672,cycling cap,https://acnhcdn.com/latest/FtrIcon/CapHatCycle5.png,1100,275,에이블 시스터즈,에이블 시스터즈에만,빨간색,주황색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatCycle5.png,일 년 내내,활동적인,아웃도어#스포츠,Red,Yes,NA
사이클 야구 모자,11673,cycling cap,https://acnhcdn.com/latest/FtrIcon/CapHatCycle6.png,1100,275,에이블 시스터즈,에이블 시스터즈에만,보라색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatCycle6.png,일 년 내내,활동적인,아웃도어#스포츠,Lime & purple,Yes,NA
사이클 야구 모자,11674,cycling cap,https://acnhcdn.com/latest/FtrIcon/CapHatCycle7.png,1100,275,에이블 시스터즈,에이블 시스터즈에만,분홍색,보라색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatCycle7.png,일 년 내내,활동적인,아웃도어#스포츠,Blue & purple,Yes,NA
DAL 야구 모자,12132,DAL cap,https://acnhcdn.com/latest/FtrIcon/CapHatDal0.png,NFS,1010,도도항공,DAL 우편으로 옴,파란색,노란색,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatDal0.png,일 년 내내,심플한,아웃도어#스포츠#바캉스,Blue,Yes,NA
카스케트,5333,dandy hat,https://acnhcdn.com/latest/FtrIcon/CapHatCasquette0.png,1100,275,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,갈색,갈색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatCasquette0.png,일 년 내내,우아한,데일리,Camel,Yes,NA
카스케트,11531,dandy hat,https://acnhcdn.com/latest/FtrIcon/CapHatCasquette1.png,1100,275,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하늘색,하늘색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatCasquette1.png,일 년 내내,우아한,데일리,Blue,Yes,NA
카스케트,11532,dandy hat,https://acnhcdn.com/latest/FtrIcon/CapHatCasquette2.png,1100,275,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatCasquette2.png,일 년 내내,우아한,데일리,Green,Yes,NA
카스케트,11533,dandy hat,https://acnhcdn.com/latest/FtrIcon/CapHatCasquette3.png,1100,275,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,보라색,보라색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatCasquette3.png,일 년 내내,우아한,데일리,Purple,Yes,NA
카스케트,11534,dandy hat,https://acnhcdn.com/latest/FtrIcon/CapHatCasquette4.png,1100,275,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,회색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatCasquette4.png,일 년 내내,우아한,데일리,Gray,Yes,NA
카스케트,11535,dandy hat,https://acnhcdn.com/latest/FtrIcon/CapHatCasquette5.png,1100,275,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하얀색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatCasquette5.png,일 년 내내,우아한,데일리,White,Yes,NA
다크 코스모스 화관,5110,dark cosmos crown,https://acnhcdn.com/latest/FtrIcon/CapOrnamentCosmos3.png,NFS,3360,제작,,빨간색,빨간색,비매품,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentCosmos3.png,일 년 내내,귀여운,메르헨#파티#바캉스,Dark red,Yes,NA
다크 백합 화관,5116,dark lily crown,https://acnhcdn.com/latest/FtrIcon/CapOrnamentYuri3.png,NFS,960,제작,,빨간색,검정색,비매품,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentYuri3.png,일 년 내내,귀여운,메르헨#파티#바캉스,Dark red,Yes,NA
다크 튤립 화관,5104,dark tulip crown,https://acnhcdn.com/latest/FtrIcon/CapOrnamentTulip3.png,NFS,800,제작,,빨간색,검정색,비매품,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTulip3.png,일 년 내내,귀여운,메르헨#파티#바캉스,Dark red,Yes,NA
데님 야구 모자,5256,denim cap,https://acnhcdn.com/latest/FtrIcon/CapHatDenim0.png,770,192,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatDenim0.png,일 년 내내,심플한,데일리#아웃도어#스포츠,Blue,Yes,NA
데님 야구 모자,11520,denim cap,https://acnhcdn.com/latest/FtrIcon/CapHatDenim1.png,770,192,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하늘색,하늘색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatDenim1.png,일 년 내내,심플한,데일리#아웃도어#스포츠,Light blue,Yes,NA
데님 야구 모자,11521,denim cap,https://acnhcdn.com/latest/FtrIcon/CapHatDenim2.png,770,192,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,검정색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatDenim2.png,일 년 내내,심플한,데일리#아웃도어#스포츠,Black,Yes,NA
데님 야구 모자,11522,denim cap,https://acnhcdn.com/latest/FtrIcon/CapHatDenim3.png,770,192,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하얀색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatDenim3.png,일 년 내내,심플한,데일리#아웃도어#스포츠,White,Yes,NA
명탐정 모자,5371,detective hat,https://acnhcdn.com/latest/FtrIcon/CapHatDetective0.png,2100,525,에이블 시스터즈,에이블 시스터즈에만,갈색,갈색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatDetective0.png,일 년 내내,우아한,비즈니스,Brown,Yes,NA
명탐정 모자,11819,detective hat,https://acnhcdn.com/latest/FtrIcon/CapHatDetective1.png,2100,525,에이블 시스터즈,에이블 시스터즈에만,회색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatDetective1.png,일 년 내내,우아한,비즈니스,Gray,Yes,NA
명탐정 모자,11820,detective hat,https://acnhcdn.com/latest/FtrIcon/CapHatDetective2.png,2100,525,에이블 시스터즈,에이블 시스터즈에만,베이지색,베이지색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatDetective2.png,일 년 내내,우아한,비즈니스,Beige,Yes,NA
헤드폰,5682,DJ cap,https://acnhcdn.com/latest/FtrIcon/CapBangsHeadphone0.png,770,192,에이블 시스터즈,에이블 시스터즈에만,파란색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapBangsHeadphone0.png,일 년 내내,심플한,데일리#릴랙스#스포츠,Blue,No,NA
헤드폰,11536,DJ cap,https://acnhcdn.com/latest/FtrIcon/CapBangsHeadphone1.png,770,192,에이블 시스터즈,에이블 시스터즈에만,분홍색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapBangsHeadphone1.png,일 년 내내,심플한,데일리#릴랙스#스포츠,Pink,No,NA
헤드폰,11537,DJ cap,https://acnhcdn.com/latest/FtrIcon/CapBangsHeadphone2.png,770,192,에이블 시스터즈,에이블 시스터즈에만,주황색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapBangsHeadphone2.png,일 년 내내,심플한,데일리#릴랙스#스포츠,Orange,No,NA
헤드폰,11538,DJ cap,https://acnhcdn.com/latest/FtrIcon/CapBangsHeadphone3.png,770,192,에이블 시스터즈,에이블 시스터즈에만,검정색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapBangsHeadphone3.png,일 년 내내,심플한,데일리#릴랙스#스포츠,Black,No,NA
삼각 두건,5145,do-rag,https://acnhcdn.com/latest/FtrIcon/CapHatTriangle0.png,560,140,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,노란색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatTriangle0.png,일 년 내내,심플한,비즈니스,Yellow,Yes,NA
