nameKor,﻿Internal ID,Name,Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Variant ID,Variation,Body Title,Pattern,Pattern Title,Kit Cost,Body Customize,Pattern Customize,Miles Price,Outdoor
유아용 의자,3305,baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_5_2.png,1200,300,너굴상점,증축 전#후 너굴상점의 가구 영역,하얀색,주황색,구매가능,No,1x1,5_2,White,NA,Butterfly,Cushion,1,No,Yes,NA,No
유아용 의자,3305,baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_5_3.png,1200,300,너굴상점,증축 전#후 너굴상점의 가구 영역,하얀색,컬러풀,구매가능,No,1x1,5_3,White,NA,Train,Cushion,1,No,Yes,NA,No
유아용 의자,3305,baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_5_4.png,1200,300,너굴상점,증축 전#후 너굴상점의 가구 영역,하얀색,컬러풀,구매가능,No,1x1,5_4,White,NA,Paw print,Cushion,1,No,Yes,NA,No
유아용 의자,3305,baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_6_0.png,1200,300,너굴상점,증축 전#후 너굴상점의 가구 영역,검정색,컬러풀,구매가능,No,1x1,6_0,Black,NA,Bear,Cushion,1,No,Yes,NA,No
유아용 의자,3305,baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_6_1.png,1200,300,너굴상점,증축 전#후 너굴상점의 가구 영역,검정색,컬러풀,구매가능,No,1x1,6_1,Black,NA,Strawberry,Cushion,1,No,Yes,NA,No
유아용 의자,3305,baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_6_2.png,1200,300,너굴상점,증축 전#후 너굴상점의 가구 영역,검정색,주황색,구매가능,No,1x1,6_2,Black,NA,Butterfly,Cushion,1,No,Yes,NA,No
유아용 의자,3305,baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_6_3.png,1200,300,너굴상점,증축 전#후 너굴상점의 가구 영역,검정색,컬러풀,구매가능,No,1x1,6_3,Black,NA,Train,Cushion,1,No,Yes,NA,No
유아용 의자,3305,baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_6_4.png,1200,300,너굴상점,증축 전#후 너굴상점의 가구 영역,검정색,컬러풀,구매가능,No,1x1,6_4,Black,NA,Paw print,Cushion,1,No,Yes,NA,No
대나무 바구니,3658,bamboo basket,https://acnhcdn.com/latest/FtrIcon/FtrBambooBasket_Remake_0_0.png,NFS,1120,제작,,초록색,초록색,비매품,Yes,1x1,0_0,Green bamboo,Bamboo,NA,NA,2,Yes,No,NA,No
대나무 바구니,3658,bamboo basket,https://acnhcdn.com/latest/FtrIcon/FtrBambooBasket_Remake_1_0.png,NFS,1120,제작,,베이지색,노란색,비매품,Yes,1x1,1_0,Dried bamboo,Bamboo,NA,NA,2,Yes,No,NA,No
대나무 바구니,3658,bamboo basket,https://acnhcdn.com/latest/FtrIcon/FtrBambooBasket_Remake_2_0.png,NFS,1120,제작,,갈색,초록색,비매품,Yes,1x1,2_0,Smoke-cured bamboo,Bamboo,NA,NA,2,Yes,No,NA,No
대나무 벤치,710,bamboo bench,https://acnhcdn.com/latest/FtrIcon/FtrBambooChairL_Remake_0_0.png,NFS,1280,제작,,초록색,초록색,비매품,Yes,2x1,0_0,Green bamboo,Bamboo,NA,NA,2,Yes,No,NA,Yes
대나무 벤치,710,bamboo bench,https://acnhcdn.com/latest/FtrIcon/FtrBambooChairL_Remake_1_0.png,NFS,1280,제작,,노란색,노란색,비매품,Yes,2x1,1_0,Dried bamboo,Bamboo,NA,NA,2,Yes,No,NA,Yes
대나무 벤치,710,bamboo bench,https://acnhcdn.com/latest/FtrIcon/FtrBambooChairL_Remake_2_0.png,NFS,1280,제작,,갈색,갈색,비매품,Yes,2x1,2_0,Smoke-cured bamboo,Bamboo,NA,NA,2,Yes,No,NA,Yes
대나무 깜짝 상자,3555,bamboo doll,https://acnhcdn.com/latest/FtrIcon/FtrBambooSurprisedbox.png,NFS,2400,제작,,초록색,초록색,비매품,Yes,1x1,NA,NA,NA,NA,NA,NA,No,No,NA,No
대나무 플로어 스탠드,3557,bamboo floor lamp,https://acnhcdn.com/latest/FtrIcon/FtrBambooLamp_Remake_0_0.png,NFS,1280,제작,,초록색,초록색,비매품,Yes,1x1,0_0,Green bamboo,Bamboo,NA,NA,2,Yes,No,NA,No
대나무 플로어 스탠드,3557,bamboo floor lamp,https://acnhcdn.com/latest/FtrIcon/FtrBambooLamp_Remake_1_0.png,NFS,1280,제작,,노란색,노란색,비매품,Yes,1x1,1_0,Dried bamboo,Bamboo,NA,NA,2,Yes,No,NA,No
대나무 플로어 스탠드,3557,bamboo floor lamp,https://acnhcdn.com/latest/FtrIcon/FtrBambooLamp_Remake_2_0.png,NFS,1280,제작,,갈색,갈색,비매품,Yes,1x1,2_0,Smoke-cured bamboo,Bamboo,NA,NA,2,Yes,No,NA,No
흐르는 국수 장치,5979,bamboo noodle slide,https://acnhcdn.com/latest/FtrIcon/FtrBambooSomen.png,NFS,3160,제작,,초록색,갈색,비매품,Yes,3x1,NA,NA,NA,NA,NA,NA,No,No,NA,Yes
대나무 파티션,3553,bamboo partition,https://acnhcdn.com/latest/FtrIcon/FtrBambooScreen_Remake_0_0.png,NFS,2020,제작,,초록색,하얀색,비매품,Yes,2x0.5,0_0,Green bamboo,Bamboo,NA,NA,3,Yes,No,NA,No
대나무 파티션,3553,bamboo partition,https://acnhcdn.com/latest/FtrIcon/FtrBambooScreen_Remake_1_0.png,NFS,2020,제작,,노란색,하얀색,비매품,Yes,2x0.5,1_0,Dried bamboo,Bamboo,NA,NA,3,Yes,No,NA,No
대나무 파티션,3553,bamboo partition,https://acnhcdn.com/latest/FtrIcon/FtrBambooScreen_Remake_2_0.png,NFS,2020,제작,,갈색,회색,비매품,Yes,2x0.5,2_0,Smoke-cured bamboo,Bamboo,NA,NA,3,Yes,No,NA,No
대나무 쉘프,3551,bamboo shelf,https://acnhcdn.com/latest/FtrIcon/FtrBambooShelf_Remake_0_0.png,NFS,2400,제작,,초록색,하얀색,비매품,Yes,2x1,0_0,Green bamboo,Bamboo,NA,NA,4,Yes,No,NA,No
대나무 쉘프,3551,bamboo shelf,https://acnhcdn.com/latest/FtrIcon/FtrBambooShelf_Remake_1_0.png,NFS,2400,제작,,노란색,보라색,비매품,Yes,2x1,1_0,Dried bamboo,Bamboo,NA,NA,4,Yes,No,NA,No
대나무 쉘프,3551,bamboo shelf,https://acnhcdn.com/latest/FtrIcon/FtrBambooShelf_Remake_2_0.png,NFS,2400,제작,,갈색,회색,비매품,Yes,2x1,2_0,Smoke-cured bamboo,Bamboo,NA,NA,4,Yes,No,NA,No
대나무 스피커,10743,bamboo speaker,https://acnhcdn.com/latest/FtrIcon/FtrBambooMusic_Remake_0_0.png,NFS,1230,제작,,초록색,베이지색,비매품,Yes,1x1,0_0,Green bamboo,Bamboo,NA,NA,2,Yes,No,NA,No
대나무 스피커,10743,bamboo speaker,https://acnhcdn.com/latest/FtrIcon/FtrBambooMusic_Remake_1_0.png,NFS,1230,제작,,노란색,베이지색,비매품,Yes,1x1,1_0,Dried bamboo,Bamboo,NA,NA,2,Yes,No,NA,No
대나무 스피커,10743,bamboo speaker,https://acnhcdn.com/latest/FtrIcon/FtrBambooMusic_Remake_2_0.png,NFS,1230,제작,,갈색,베이지색,비매품,Yes,1x1,2_0,Smoke-cured bamboo,Bamboo,NA,NA,2,Yes,No,NA,No
대나무 스툴,10742,bamboo stool,https://acnhcdn.com/latest/FtrIcon/FtrBambooStool_Remake_0_0.png,NFS,800,제작,,초록색,초록색,비매품,Yes,1x1,0_0,Green bamboo,Bamboo,NA,NA,2,Yes,No,NA,Yes
대나무 스툴,10742,bamboo stool,https://acnhcdn.com/latest/FtrIcon/FtrBambooStool_Remake_1_0.png,NFS,800,제작,,노란색,노란색,비매품,Yes,1x1,1_0,Dried bamboo,Bamboo,NA,NA,2,Yes,No,NA,Yes
대나무 스툴,10742,bamboo stool,https://acnhcdn.com/latest/FtrIcon/FtrBambooStool_Remake_2_0.png,NFS,800,제작,,갈색,갈색,비매품,Yes,1x1,2_0,Smoke-cured bamboo,Bamboo,NA,NA,2,Yes,No,NA,Yes
대나무 주차 멈춤 턱,3556,bamboo stopblock,https://acnhcdn.com/latest/FtrIcon/FtrBambooCarstop_Remake_0_0.png,NFS,480,제작,,초록색,검정색,비매품,Yes,1x0.5,0_0,Green bamboo,Bamboo,NA,NA,1,Yes,No,NA,Yes
대나무 주차 멈춤 턱,3556,bamboo stopblock,https://acnhcdn.com/latest/FtrIcon/FtrBambooCarstop_Remake_1_0.png,NFS,480,제작,,노란색,베이지색,비매품,Yes,1x0.5,1_0,Dried bamboo,Bamboo,NA,NA,1,Yes,No,NA,Yes
대나무 주차 멈춤 턱,3556,bamboo stopblock,https://acnhcdn.com/latest/FtrIcon/FtrBambooCarstop_Remake_2_0.png,NFS,480,제작,,갈색,검정색,비매품,Yes,1x0.5,2_0,Smoke-cured bamboo,Bamboo,NA,NA,1,Yes,No,NA,Yes
바비큐 그릴,330,barbecue,https://acnhcdn.com/latest/FtrIcon/FtrBarbecuegrill_Remake_0_0.png,2500,625,너굴상점,증축 전#후 너굴상점이나 너굴상점 오픈 이전 콩돌이&밤돌이,빨간색,컬러풀,구매가능,No,1x1,0_0,Red,NA,NA,NA,NA,No,No,NA,Yes
바비큐 그릴,330,barbecue,https://acnhcdn.com/latest/FtrIcon/FtrBarbecuegrill_Remake_1_0.png,2500,625,너굴상점,증축 전#후 너굴상점이나 너굴상점 오픈 이전 콩돌이&밤돌이,노란색,컬러풀,구매가능,No,1x1,1_0,Yellow,NA,NA,NA,NA,No,No,NA,Yes
바비큐 그릴,330,barbecue,https://acnhcdn.com/latest/FtrIcon/FtrBarbecuegrill_Remake_2_0.png,2500,625,너굴상점,증축 전#후 너굴상점이나 너굴상점 오픈 이전 콩돌이&밤돌이,초록색,컬러풀,구매가능,No,1x1,2_0,Green,NA,NA,NA,NA,No,No,NA,Yes
바비큐 그릴,330,barbecue,https://acnhcdn.com/latest/FtrIcon/FtrBarbecuegrill_Remake_3_0.png,2500,625,너굴상점,증축 전#후 너굴상점이나 너굴상점 오픈 이전 콩돌이&밤돌이,하얀색,컬러풀,구매가능,No,1x1,3_0,White,NA,NA,NA,NA,No,No,NA,Yes
바비큐 그릴,330,barbecue,https://acnhcdn.com/latest/FtrIcon/FtrBarbecuegrill_Remake_4_0.png,2500,625,너굴상점,증축 전#후 너굴상점이나 너굴상점 오픈 이전 콩돌이&밤돌이,검정색,컬러풀,구매가능,No,1x1,4_0,Black,NA,NA,NA,NA,No,No,NA,Yes
바벨,4078,barbell,https://acnhcdn.com/latest/FtrIcon/FtrBarbell_Remake_0_0.png,NFS,7500,제작,,검정색,회색,비매품,Yes,2x1,0_0,Black,Plate color,NA,NA,7,Yes,No,NA,No
바벨,4078,barbell,https://acnhcdn.com/latest/FtrIcon/FtrBarbell_Remake_1_0.png,NFS,7500,제작,,하얀색,회색,비매품,Yes,2x1,1_0,White,Plate color,NA,NA,7,Yes,No,NA,No
바벨,4078,barbell,https://acnhcdn.com/latest/FtrIcon/FtrBarbell_Remake_2_0.png,NFS,7500,제작,,빨간색,회색,비매품,Yes,2x1,2_0,Red,Plate color,NA,NA,7,Yes,No,NA,No
바벨,4078,barbell,https://acnhcdn.com/latest/FtrIcon/FtrBarbell_Remake_3_0.png,NFS,7500,제작,,컬러풀,회색,비매품,Yes,2x1,3_0,Colorful,Plate color,NA,NA,7,Yes,No,NA,No
나무통,1266,barrel,https://acnhcdn.com/latest/FtrIcon/FtrPirateBarrel.png,NFS,2100,제작,,갈색,검정색,비매품,Yes,1x1,NA,NA,NA,NA,NA,NA,No,No,NA,Yes
교탁,1330,basic teacher's desk,https://acnhcdn.com/latest/FtrIcon/FtrSchoolTeachertable_Remake_0_0.png,2000,500,너굴상점,증축 후 너굴상점의 일반 가구 영역,주황색,회색,구매가능,No,2x1,0_0,Standard,NA,NA,NA,NA,No,No,NA,No
교탁,1330,basic teacher's desk,https://acnhcdn.com/latest/FtrIcon/FtrSchoolTeachertable_Remake_1_0.png,2000,500,너굴상점,증축 후 너굴상점의 일반 가구 영역,노란색,노란색,구매가능,No,2x1,1_0,Wooden,NA,NA,NA,NA,No,No,NA,No
교탁,1330,basic teacher's desk,https://acnhcdn.com/latest/FtrIcon/FtrSchoolTeachertable_Remake_2_0.png,2000,500,너굴상점,증축 후 너굴상점의 일반 가구 영역,하얀색,검정색,구매가능,No,2x1,2_0,Monotone,NA,NA,NA,NA,No,No,NA,No
농구 골대,4226,basketball hoop,https://acnhcdn.com/latest/FtrIcon/FtrBasketgoal_Remake_0_0.png,11000,2750,너굴상점,증축 후 너굴상점의 세 번째 가구 영역,파란색,하얀색,구매가능,No,2x2,0_0,Blue,NA,NA,NA,NA,No,No,NA,Yes
농구 골대,4226,basketball hoop,https://acnhcdn.com/latest/FtrIcon/FtrBasketgoal_Remake_1_0.png,11000,2750,너굴상점,증축 후 너굴상점의 세 번째 가구 영역,초록색,하얀색,구매가능,No,2x2,1_0,Green,NA,NA,NA,NA,No,No,NA,Yes
농구 골대,4226,basketball hoop,https://acnhcdn.com/latest/FtrIcon/FtrBasketgoal_Remake_2_0.png,11000,2750,너굴상점,증축 후 너굴상점의 세 번째 가구 영역,검정색,하얀색,구매가능,No,2x2,2_0,Black,NA,NA,NA,NA,No,No,NA,Yes
세면대,1229,bathroom sink,https://acnhcdn.com/latest/FtrIcon/FtrWashstand_Remake_0_0.png,3300,825,너굴상점,증축 전#후 너굴상점의 가구 영역,하얀색,하얀색,구매가능,No,1x1,0_0,White,NA,NA,NA,NA,No,No,NA,No
세면대,1229,bathroom sink,https://acnhcdn.com/latest/FtrIcon/FtrWashstand_Remake_1_0.png,3300,825,너굴상점,증축 전#후 너굴상점의 가구 영역,검정색,하얀색,구매가능,No,1x1,1_0,Black,NA,NA,NA,NA,No,No,NA,No
세면대,1229,bathroom sink,https://acnhcdn.com/latest/FtrIcon/FtrWashstand_Remake_2_0.png,3300,825,너굴상점,증축 전#후 너굴상점의 가구 영역,하얀색,갈색,구매가능,No,1x1,2_0,Beige,NA,NA,NA,NA,No,No,NA,No
선베드,664,beach chair,https://acnhcdn.com/latest/FtrIcon/FtrBeachbed_Remake_0_0.png,920,230,너굴상점,증축 전#후 너굴상점의 가구 영역,하얀색,하얀색,구매가능,No,2x1,0_0,White,NA,NA,NA,NA,No,No,NA,Yes
선베드,664,beach chair,https://acnhcdn.com/latest/FtrIcon/FtrBeachbed_Remake_1_0.png,920,230,너굴상점,증축 전#후 너굴상점의 가구 영역,검정색,검정색,구매가능,No,2x1,1_0,Black,NA,NA,NA,NA,No,No,NA,Yes
선베드,664,beach chair,https://acnhcdn.com/latest/FtrIcon/FtrBeachbed_Remake_2_0.png,920,230,너굴상점,증축 전#후 너굴상점의 가구 영역,파란색,하늘색,구매가능,No,2x1,2_0,Blue,NA,NA,NA,NA,No,No,NA,Yes
선베드,664,beach chair,https://acnhcdn.com/latest/FtrIcon/FtrBeachbed_Remake_3_0.png,920,230,너굴상점,증축 전#후 너굴상점의 가구 영역,주황색,하얀색,구매가능,No,2x1,3_0,Orange,NA,NA,NA,NA,No,No,NA,Yes
선베드,664,beach chair,https://acnhcdn.com/latest/FtrIcon/FtrBeachbed_Remake_4_0.png,920,230,너굴상점,증축 전#후 너굴상점의 가구 영역,노란색,초록색,구매가능,No,2x1,4_0,Yellow,NA,NA,NA,NA,No,No,NA,Yes
선베드,664,beach chair,https://acnhcdn.com/latest/FtrIcon/FtrBeachbed_Remake_5_0.png,920,230,너굴상점,증축 전#후 너굴상점의 가구 영역,분홍색,보라색,구매가능,No,2x1,5_0,Pink,NA,NA,NA,NA,No,No,NA,Yes
비치 타월,3468,beach towel,https://acnhcdn.com/latest/FtrIcon/FtrBeachtowel_Remake_0_0.png,380,95,너굴상점,증축 전#후 너굴상점이나 너굴상점 오픈 이전 콩돌이&밤돌이,하늘색,컬러풀,구매가능,No,2x1,0_0,NA,NA,Cyan zigzags,Towel,1,No,Yes,NA,Yes
비치 타월,3468,beach towel,https://acnhcdn.com/latest/FtrIcon/FtrBeachtowel_Remake_0_1.png,380,95,너굴상점,증축 전#후 너굴상점이나 너굴상점 오픈 이전 콩돌이&밤돌이,빨간색,하얀색,구매가능,No,2x1,0_1,NA,NA,Red stripes,Towel,1,No,Yes,NA,Yes
비치 타월,3468,beach towel,https://acnhcdn.com/latest/FtrIcon/FtrBeachtowel_Remake_0_2.png,380,95,너굴상점,증축 전#후 너굴상점이나 너굴상점 오픈 이전 콩돌이&밤돌이,노란색,빨간색,구매가능,No,2x1,0_2,NA,NA,Colorful,Towel,1,No,Yes,NA,Yes
비치 타월,3468,beach towel,https://acnhcdn.com/latest/FtrIcon/FtrBeachtowel_Remake_0_3.png,380,95,너굴상점,증축 전#후 너굴상점이나 너굴상점 오픈 이전 콩돌이&밤돌이,분홍색,분홍색,구매가능,No,2x1,0_3,NA,NA,Shells,Towel,1,No,Yes,NA,Yes
비치 타월,3468,beach towel,https://acnhcdn.com/latest/FtrIcon/FtrBeachtowel_Remake_0_4.png,380,95,너굴상점,증축 전#후 너굴상점이나 너굴상점 오픈 이전 콩돌이&밤돌이,파란색,파란색,구매가능,No,2x1,0_4,NA,NA,Blue,Towel,1,No,Yes,NA,Yes
비치 타월,3468,beach towel,https://acnhcdn.com/latest/FtrIcon/FtrBeachtowel_Remake_0_5.png,380,95,너굴상점,증축 전#후 너굴상점이나 너굴상점 오픈 이전 콩돌이&밤돌이,노란색,노란색,구매가능,No,2x1,0_5,NA,NA,Yellow,Towel,1,No,Yes,NA,Yes
비치 타월,3468,beach towel,https://acnhcdn.com/latest/FtrIcon/FtrBeachtowel_Remake_0_6.png,380,95,너굴상점,증축 전#후 너굴상점이나 너굴상점 오픈 이전 콩돌이&밤돌이,하얀색,하얀색,구매가능,No,2x1,0_6,NA,NA,White,Towel,1,No,Yes,NA,Yes
벌통,3406,beekeeper's hive,https://acnhcdn.com/latest/FtrIcon/FtrBeekeepingbox_Remake_0_0.png,NFS,2400,제작,,베이지색,베이지색,비매품,Yes,1x1,0_0,Natural,Paint color,NA,NA,4,Yes,No,NA,Yes
벌통,3406,beekeeper's hive,https://acnhcdn.com/latest/FtrIcon/FtrBeekeepingbox_Remake_1_0.png,NFS,2400,제작,,하얀색,하얀색,비매품,Yes,1x1,1_0,White,Paint color,NA,NA,4,Yes,No,NA,Yes
벌통,3406,beekeeper's hive,https://acnhcdn.com/latest/FtrIcon/FtrBeekeepingbox_Remake_2_0.png,NFS,2400,제작,,빨간색,초록색,비매품,Yes,1x1,2_0,Red,Paint color,NA,NA,4,Yes,No,NA,Yes
벌통,3406,beekeeper's hive,https://acnhcdn.com/latest/FtrIcon/FtrBeekeepingbox_Remake_3_0.png,NFS,2400,제작,,파란색,검정색,비매품,Yes,1x1,3_0,Blue,Paint color,NA,NA,4,Yes,No,NA,Yes
벌통,3406,beekeeper's hive,https://acnhcdn.com/latest/FtrIcon/FtrBeekeepingbox_Remake_4_0.png,NFS,2400,제작,,노란색,갈색,비매품,Yes,1x1,4_0,Yellow,Paint color,NA,NA,4,Yes,No,NA,Yes
수동 비데,4098,bidet,https://acnhcdn.com/latest/FtrIcon/FtrWCBidet.png,1800,450,너굴상점,증축 후 너굴상점의 일반 가구 영역,하얀색,하얀색,구매가능,No,1x1,NA,NA,NA,NA,NA,NA,No,No,NA,No
큰 크리스마스트리,3966,big festive tree,https://acnhcdn.com/latest/FtrIcon/FtrTreeXmasL_Remake_0_0.png,NFS,3200,제작,,초록색,컬러풀,비매품,Yes,2x2,0_0,Colorful,Design,NA,NA,5,Yes,No,NA,Yes
큰 크리스마스트리,3966,big festive tree,https://acnhcdn.com/latest/FtrIcon/FtrTreeXmasL_Remake_1_0.png,NFS,3200,제작,,파란색,파란색,비매품,Yes,2x2,1_0,Blue,Design,NA,NA,5,Yes,No,NA,Yes
큰 크리스마스트리,3966,big festive tree,https://acnhcdn.com/latest/FtrIcon/FtrTreeXmasL_Remake_2_0.png,NFS,3200,제작,,초록색,빨간색,비매품,Yes,2x2,2_0,Red,Design,NA,NA,5,Yes,No,NA,Yes
큰 크리스마스트리,3966,big festive tree,https://acnhcdn.com/latest/FtrIcon/FtrTreeXmasL_Remake_3_0.png,NFS,3200,제작,,분홍색,분홍색,비매품,Yes,2x2,3_0,Pink,Design,NA,NA,5,Yes,No,NA,Yes
큰 크리스마스트리,3966,big festive tree,https://acnhcdn.com/latest/FtrIcon/FtrTreeXmasL_Remake_4_0.png,NFS,3200,제작,,초록색,노란색,비매품,Yes,2x2,4_0,Gold,Design,NA,NA,5,Yes,No,NA,Yes
큰 크리스마스트리,3966,big festive tree,https://acnhcdn.com/latest/FtrIcon/FtrTreeXmasL_Remake_5_0.png,NFS,3200,제작,,하얀색,회색,비매품,Yes,2x2,5_0,White,Design,NA,NA,5,Yes,No,NA,Yes
당구대,863,billiard table,https://acnhcdn.com/latest/FtrIcon/FtrBilliard_Remake_0_0.png,77000,19250,너굴상점,증축 후 너굴상점의 세 번째 가구 영역,초록색,주황색,구매가능,No,2x1,0_0,Green,NA,NA,NA,NA,No,No,NA,No
당구대,863,billiard table,https://acnhcdn.com/latest/FtrIcon/FtrBilliard_Remake_1_0.png,77000,19250,너굴상점,증축 후 너굴상점의 세 번째 가구 영역,빨간색,노란색,구매가능,No,2x1,1_0,Red,NA,NA,NA,NA,No,No,NA,No
당구대,863,billiard table,https://acnhcdn.com/latest/FtrIcon/FtrBilliard_Remake_2_0.png,77000,19250,너굴상점,증축 후 너굴상점의 세 번째 가구 영역,파란색,갈색,구매가능,No,2x1,2_0,Blue,NA,NA,NA,NA,No,No,NA,No
수반,331,birdbath,https://acnhcdn.com/latest/FtrIcon/FtrBirdbus_Remake_0_0.png,NFS,900,제작,,갈색,갈색,비매품,Yes,1x1,0_0,Natural,Body color,NA,NA,2,Yes,No,NA,Yes
수반,331,birdbath,https://acnhcdn.com/latest/FtrIcon/FtrBirdbus_Remake_1_0.png,NFS,900,제작,,주황색,주황색,비매품,Yes,1x1,1_0,Red,Body color,NA,NA,2,Yes,No,NA,Yes
수반,331,birdbath,https://acnhcdn.com/latest/FtrIcon/FtrBirdbus_Remake_2_0.png,NFS,900,제작,,하얀색,하얀색,비매품,Yes,1x1,2_0,White,Body color,NA,NA,2,Yes,No,NA,Yes
수반,331,birdbath,https://acnhcdn.com/latest/FtrIcon/FtrBirdbus_Remake_3_0.png,NFS,900,제작,,검정색,검정색,비매품,Yes,1x1,3_0,Black,Body color,NA,NA,2,Yes,No,NA,Yes
새장,865,birdcage,https://acnhcdn.com/latest/FtrIcon/FtrBirdcage_Remake_0_0.png,NFS,960,제작,,갈색,노란색,비매품,Yes,1x1,0_0,Brown,Paint color,NA,NA,2,Yes,No,NA,No
새장,865,birdcage,https://acnhcdn.com/latest/FtrIcon/FtrBirdcage_Remake_1_0.png,NFS,960,제작,,분홍색,노란색,비매품,Yes,1x1,1_0,Pink,Paint color,NA,NA,2,Yes,No,NA,No
새장,865,birdcage,https://acnhcdn.com/latest/FtrIcon/FtrBirdcage_Remake_2_0.png,NFS,960,제작,,파란색,초록색,비매품,Yes,1x1,2_0,Blue,Paint color,NA,NA,2,Yes,No,NA,No
새장,865,birdcage,https://acnhcdn.com/latest/FtrIcon/FtrBirdcage_Remake_3_0.png,NFS,960,제작,,하얀색,하얀색,비매품,Yes,1x1,3_0,White,Paint color,NA,NA,2,Yes,No,NA,No
새장,865,birdcage,https://acnhcdn.com/latest/FtrIcon/FtrBirdcage_Remake_4_0.png,NFS,960,제작,,검정색,하얀색,비매품,Yes,1x1,4_0,Black,Paint color,NA,NA,2,Yes,No,NA,No
새집,333,birdhouse,https://acnhcdn.com/latest/FtrIcon/FtrBirdhouse_Remake_0_0.png,NFS,840,제작,,갈색,노란색,비매품,Yes,1x1,0_0,Natural,Paint color,NA,NA,2,Yes,No,NA,Yes
새집,333,birdhouse,https://acnhcdn.com/latest/FtrIcon/FtrBirdhouse_Remake_1_0.png,NFS,840,제작,,갈색,갈색,비매품,Yes,1x1,1_0,Dark brown,Paint color,NA,NA,2,Yes,No,NA,Yes
새집,333,birdhouse,https://acnhcdn.com/latest/FtrIcon/FtrBirdhouse_Remake_2_0.png,NFS,840,제작,,갈색,하얀색,비매품,Yes,1x1,2_0,Natural & white,Paint color,NA,NA,2,Yes,No,NA,Yes
새집,333,birdhouse,https://acnhcdn.com/latest/FtrIcon/FtrBirdhouse_Remake_3_0.png,NFS,840,제작,,빨간색,노란색,비매품,Yes,1x1,3_0,Red & white,Paint color,NA,NA,2,Yes,No,NA,Yes
새집,333,birdhouse,https://acnhcdn.com/latest/FtrIcon/FtrBirdhouse_Remake_4_0.png,NFS,840,제작,,파란색,파란색,비매품,Yes,1x1,4_0,Blue,Paint color,NA,NA,2,Yes,No,NA,Yes
새집,333,birdhouse,https://acnhcdn.com/latest/FtrIcon/FtrBirdhouse_Remake_5_0.png,NFS,840,제작,,하얀색,하얀색,비매품,Yes,1x1,5_0,White,Paint color,NA,NA,2,Yes,No,NA,Yes
생일 보드,3594,birthday sign,https://acnhcdn.com/latest/FtrIcon/FtrBirthdayBoard_Remake_0_0.png,NFS,300,생일,,컬러풀,컬러풀,비매품,No,2x1,0_0,Colorful,Variation,NA,NA,1,Yes,No,NA,No
