nameKor,﻿Internal ID,Name,Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Variant ID,Variation,Body Title,Pattern,Pattern Title,Kit Cost,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Body Customize,Pattern Customize,Door Deco
태피스트리,704,tapestry,https://acnhcdn.com/latest/FtrIcon/FtrTapestry_Remake_4_0.png,880,220,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,White,Brown,For sale,No,1x1.5 ,4_0,Bird,NA,NA,NA,NA,living room,None,None,None,No,No,No
태피스트리,704,tapestry,https://acnhcdn.com/latest/FtrIcon/FtrTapestry_Remake_5_0.png,880,220,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Blue,Light blue,For sale,No,1x1.5 ,5_0,Snow,NA,NA,NA,NA,living room,None,None,None,No,No,No
TOY 벽시계,4756,throwback wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBoyClockWall_Remake_0_0.png,4200,1050,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Yellow,Red,For sale,No,2x1.5 ,0_0,Yellow,NA,NA,NA,NA,child's room,None,throwback,None,No,No,No
TOY 벽시계,4756,throwback wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBoyClockWall_Remake_1_0.png,4200,1050,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Red,Blue,For sale,No,2x1.5 ,1_0,Red,NA,NA,NA,NA,child's room,None,throwback,None,No,No,No
TOY 벽시계,4756,throwback wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBoyClockWall_Remake_2_0.png,4200,1050,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Green,Yellow,For sale,No,2x1.5 ,2_0,Green,NA,NA,NA,NA,child's room,None,throwback,None,No,No,No
TOY 벽시계,4756,throwback wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBoyClockWall_Remake_3_0.png,4200,1050,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Blue,Green,For sale,No,2x1.5 ,3_0,Blue,NA,NA,NA,NA,child's room,None,throwback,None,No,No,No
TOY 벽시계,4756,throwback wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBoyClockWall_Remake_4_0.png,4200,1050,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",White,Pink,For sale,No,2x1.5 ,4_0,White,NA,NA,NA,NA,child's room,None,throwback,None,No,No,No
TOY 벽시계,4756,throwback wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBoyClockWall_Remake_5_0.png,4200,1050,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Gray,White,For sale,No,2x1.5 ,5_0,Gray,NA,NA,NA,NA,child's room,None,throwback,None,No,No,No
TOY 벽시계,4756,throwback wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBoyClockWall_Remake_6_0.png,4200,1050,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Purple,Black,For sale,No,2x1.5 ,6_0,Purple,NA,NA,NA,NA,child's room,None,throwback,None,No,No,No
통나무 문패,5718,timber doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_0_0.png,NFS,400,Crafting,,Beige,Pink,Not for sale,Yes,1x1 ,0_0,Natural wood,Color,NA,NA,1,living room,child's room,None,None,Yes,No,Yes
통나무 문패,5718,timber doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_1_0.png,NFS,400,Crafting,,Brown,Pink,Not for sale,Yes,1x1 ,1_0,Brown,Color,NA,NA,1,living room,child's room,None,None,Yes,No,Yes
통나무 문패,5718,timber doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_2_0.png,NFS,400,Crafting,,Brown,Red,Not for sale,Yes,1x1 ,2_0,Dark brown,Color,NA,NA,1,living room,child's room,None,None,Yes,No,Yes
통나무 문패,5718,timber doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_3_0.png,NFS,400,Crafting,,Beige,Yellow,Not for sale,Yes,1x1 ,3_0,Light brown,Color,NA,NA,1,living room,child's room,None,None,Yes,No,Yes
통나무 문패,5718,timber doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_4_0.png,NFS,400,Crafting,,Beige,Red,Not for sale,Yes,1x1 ,4_0,Ash brown,Color,NA,NA,1,living room,child's room,None,None,Yes,No,Yes
통나무 문패,5718,timber doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_5_0.png,NFS,400,Crafting,,Black,White,Not for sale,Yes,1x1 ,5_0,Black,Color,NA,NA,1,living room,child's room,None,None,Yes,No,Yes
통나무 문패,5718,timber doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_6_0.png,NFS,400,Crafting,,Blue,Blue,Not for sale,Yes,1x1 ,6_0,Blue,Color,NA,NA,1,living room,child's room,None,None,Yes,No,Yes
통나무 문패,5718,timber doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_7_0.png,NFS,400,Crafting,,Red,Pink,Not for sale,Yes,1x1 ,7_0,Pink,Color,NA,NA,1,living room,child's room,None,None,Yes,No,Yes
나뭇가지 리스,4727,tree branch wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathBranch.png,NFS,100,Crafting,,Brown,Brown,Not for sale,Yes,1x1 ,NA,NA,NA,NA,NA,NA,living room,None,None,None,No,No,Yes
나무 열매 모빌,6075,tree's bounty mobile,https://acnhcdn.com/latest/FtrIcon/FtrNutMobile_Remake_0_0.png,NFS,2030,Crafting,,Brown,Orange,Not for sale,Yes,1x1.5 ,0_0,Brown,Nut color,NA,NA,3,fancy,None,tree's bounty or leaves ,None,Yes,No,No
나무 열매 모빌,6075,tree's bounty mobile,https://acnhcdn.com/latest/FtrIcon/FtrNutMobile_Remake_1_0.png,NFS,2030,Crafting,,White,Yellow,Not for sale,Yes,1x1.5 ,1_0,White,Nut color,NA,NA,3,fancy,None,tree's bounty or leaves ,None,Yes,No,No
튤립 리스,5670,tulip wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathTulip.png,NFS,720,Crafting,,Red,Yellow,Not for sale,Yes,1x1 ,NA,NA,NA,NA,NA,NA,fancy,None,flowers,None,No,No,Yes
환풍기,957,ventilation fan,https://acnhcdn.com/latest/FtrIcon/FtrExtractorfan_Remake_0_0.png,1200,300,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,White,White,For sale,No,1x1 ,0_0,White,NA,NA,NA,NA,kitchen,shop,None,None,No,No,No
환풍기,957,ventilation fan,https://acnhcdn.com/latest/FtrIcon/FtrExtractorfan_Remake_1_0.png,1200,300,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Pink,White,For sale,No,1x1 ,1_0,Pink,NA,NA,NA,NA,kitchen,shop,None,None,No,No,No
환풍기,957,ventilation fan,https://acnhcdn.com/latest/FtrIcon/FtrExtractorfan_Remake_2_0.png,1200,300,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Blue,White,For sale,No,1x1 ,2_0,Blue,NA,NA,NA,NA,kitchen,shop,None,None,No,No,No
환풍기,957,ventilation fan,https://acnhcdn.com/latest/FtrIcon/FtrExtractorfan_Remake_3_0.png,1200,300,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Green,White,For sale,No,1x1 ,3_0,Green,NA,NA,NA,NA,kitchen,shop,None,None,No,No,No
환풍기,957,ventilation fan,https://acnhcdn.com/latest/FtrIcon/FtrExtractorfan_Remake_4_0.png,1200,300,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Orange,White,For sale,No,1x1 ,4_0,Orange,NA,NA,NA,NA,kitchen,shop,None,None,No,No,No
벽시계,1744,wall clock,https://acnhcdn.com/latest/FtrIcon/FtrOfficeClock_Remake_0_0.png,690,172,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Gray,White,For sale,No,1x1 ,0_0,Silver,NA,NA,NA,NA,office,school,None,None,No,No,No
벽시계,1744,wall clock,https://acnhcdn.com/latest/FtrIcon/FtrOfficeClock_Remake_1_0.png,690,172,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,White,White,For sale,No,1x1 ,1_0,White,NA,NA,NA,NA,office,school,None,None,No,No,No
벽시계,1744,wall clock,https://acnhcdn.com/latest/FtrIcon/FtrOfficeClock_Remake_2_0.png,690,172,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Black,White,For sale,No,1x1 ,2_0,Black,NA,NA,NA,NA,office,school,None,None,No,No,No
벽시계,1744,wall clock,https://acnhcdn.com/latest/FtrIcon/FtrOfficeClock_Remake_3_0.png,690,172,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Red,White,For sale,No,1x1 ,3_0,Red,NA,NA,NA,NA,office,school,None,None,No,No,No
벽시계,1744,wall clock,https://acnhcdn.com/latest/FtrIcon/FtrOfficeClock_Remake_4_0.png,690,172,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Blue,White,For sale,No,1x1 ,4_0,Blue,NA,NA,NA,NA,office,school,None,None,No,No,No
벽걸이 선풍기,3431,wall fan,https://acnhcdn.com/latest/FtrIcon/FtrFanRetroWall_Remake_0_0.png,1400,350,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Green,Green,For sale,No,1x1 ,0_0,Green,NA,NA,NA,NA,office,school,None,None,No,No,No
벽걸이 선풍기,3431,wall fan,https://acnhcdn.com/latest/FtrIcon/FtrFanRetroWall_Remake_1_0.png,1400,350,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Light blue,White,For sale,No,1x1 ,1_0,Blue,NA,NA,NA,NA,office,school,None,None,No,No,No
벽걸이 선풍기,3431,wall fan,https://acnhcdn.com/latest/FtrIcon/FtrFanRetroWall_Remake_2_0.png,1400,350,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Red,Red,For sale,No,1x1 ,2_0,Red,NA,NA,NA,NA,office,school,None,None,No,No,No
벽걸이 선풍기,3431,wall fan,https://acnhcdn.com/latest/FtrIcon/FtrFanRetroWall_Remake_3_0.png,1400,350,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Yellow,Yellow,For sale,No,1x1 ,3_0,Yellow,NA,NA,NA,NA,office,school,None,None,No,No,No
벽걸이 선풍기,3431,wall fan,https://acnhcdn.com/latest/FtrIcon/FtrFanRetroWall_Remake_4_0.png,1400,350,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",White,White,For sale,No,1x1 ,4_0,White,NA,NA,NA,NA,office,school,None,None,No,No,No
벽걸이 선풍기,3431,wall fan,https://acnhcdn.com/latest/FtrIcon/FtrFanRetroWall_Remake_5_0.png,1400,350,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Black,Brown,For sale,No,1x1 ,5_0,Black,NA,NA,NA,NA,office,school,None,None,No,No,No
벽걸이 선풍기,3431,wall fan,https://acnhcdn.com/latest/FtrIcon/FtrFanRetroWall_Remake_6_0.png,1400,350,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Gray,Gray,For sale,No,1x1 ,6_0,Silver,NA,NA,NA,NA,office,school,None,None,No,No,No
벽걸이 선풍기,3431,wall fan,https://acnhcdn.com/latest/FtrIcon/FtrFanRetroWall_Remake_7_0.png,1400,350,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Brown,Brown,For sale,No,1x1 ,7_0,Brown,NA,NA,NA,NA,office,school,None,None,No,No,No
벽걸이 양초,5165,wall-mounted candle,https://acnhcdn.com/latest/FtrIcon/FtrCandleWall_Remake_0_0.png,800,200,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Yellow,White,For sale,No,1x1 ,0_0,Gold,NA,NA,NA,NA,horror,None,None,None,No,No,No
벽걸이 양초,5165,wall-mounted candle,https://acnhcdn.com/latest/FtrIcon/FtrCandleWall_Remake_1_0.png,800,200,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Gray,White,For sale,No,1x1 ,1_0,Silver,NA,NA,NA,NA,horror,None,None,None,No,No,No
벽걸이 양초,5165,wall-mounted candle,https://acnhcdn.com/latest/FtrIcon/FtrCandleWall_Remake_2_0.png,800,200,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Brown,White,For sale,No,1x1 ,2_0,Copper,NA,NA,NA,NA,horror,None,None,None,No,No,No
벽걸이 양초,5165,wall-mounted candle,https://acnhcdn.com/latest/FtrIcon/FtrCandleWall_Remake_3_0.png,800,200,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Black,White,For sale,No,1x1 ,3_0,Black,NA,NA,NA,NA,horror,None,None,None,No,No,No
벽걸이 양초,5165,wall-mounted candle,https://acnhcdn.com/latest/FtrIcon/FtrCandleWall_Remake_4_0.png,800,200,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,White,White,For sale,No,1x1 ,4_0,White,NA,NA,NA,NA,horror,None,None,None,No,No,No
벽걸이 전화기,3987,wall-mounted phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneWall_Remake_0_0.png,1300,325,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",White,White,For sale,No,1x1 ,0_0,White,NA,NA,NA,NA,living room,None,None,None,No,No,No
벽걸이 전화기,3987,wall-mounted phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneWall_Remake_1_0.png,1300,325,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Black,Black,For sale,No,1x1 ,1_0,Black,NA,NA,NA,NA,living room,None,None,None,No,No,No
벽걸이 전화기,3987,wall-mounted phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneWall_Remake_2_0.png,1300,325,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Gray,Gray,For sale,No,1x1 ,2_0,Silver,NA,NA,NA,NA,living room,None,None,None,No,No,No
벽걸이 전화기,3987,wall-mounted phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneWall_Remake_3_0.png,1300,325,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Brown,Brown,For sale,No,1x1 ,3_0,Gray,NA,NA,NA,NA,living room,None,None,None,No,No,No
벽걸이 전화기,3987,wall-mounted phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneWall_Remake_4_0.png,1300,325,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Red,Red,For sale,No,1x1 ,4_0,Red,NA,NA,NA,NA,living room,None,None,None,No,No,No
벽걸이 전화기,3987,wall-mounted phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneWall_Remake_5_0.png,1300,325,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Blue,Blue,For sale,No,1x1 ,5_0,Blue,NA,NA,NA,NA,living room,None,None,None,No,No,No
공구 걸이 판,8417,wall-mounted tool board,https://acnhcdn.com/latest/FtrIcon/FtrToolhanger_Remake_0_0.png,1500,375,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,White,Colorful,For sale,No,2x1 ,0_0,White,NA,NA,NA,NA,garage,None,None,None,No,No,No
공구 걸이 판,8417,wall-mounted tool board,https://acnhcdn.com/latest/FtrIcon/FtrToolhanger_Remake_1_0.png,1500,375,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Brown,Colorful,For sale,No,2x1 ,1_0,Camel,NA,NA,NA,NA,garage,None,None,None,No,No,No
공구 걸이 판,8417,wall-mounted tool board,https://acnhcdn.com/latest/FtrIcon/FtrToolhanger_Remake_2_0.png,1500,375,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Yellow,Colorful,For sale,No,2x1 ,2_0,Yellow,NA,NA,NA,NA,garage,None,None,None,No,No,No
공구 걸이 판,8417,wall-mounted tool board,https://acnhcdn.com/latest/FtrIcon/FtrToolhanger_Remake_3_0.png,1500,375,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Red,Colorful,For sale,No,2x1 ,3_0,Red,NA,NA,NA,NA,garage,None,None,None,No,No,No
공구 걸이 판,8417,wall-mounted tool board,https://acnhcdn.com/latest/FtrIcon/FtrToolhanger_Remake_4_0.png,1500,375,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Blue,Colorful,For sale,No,2x1 ,4_0,Blue,NA,NA,NA,NA,garage,None,None,None,No,No,No
공구 걸이 판,8417,wall-mounted tool board,https://acnhcdn.com/latest/FtrIcon/FtrToolhanger_Remake_5_0.png,1500,375,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Black,Colorful,For sale,No,2x1 ,5_0,Black,NA,NA,NA,NA,garage,None,None,None,No,No,No
20인치 벽걸이 TV,3986,wall-mounted TV (20 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_0_0.png,8900,2225,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Black,Black,For sale,No,1x1 ,0_0,Black,NA,NA,NA,NA,living room,None,None,None,No,No,No
20인치 벽걸이 TV,3986,wall-mounted TV (20 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_1_0.png,8900,2225,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",White,White,For sale,No,1x1 ,1_0,White,NA,NA,NA,NA,living room,None,None,None,No,No,No
20인치 벽걸이 TV,3986,wall-mounted TV (20 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_2_0.png,8900,2225,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Gray,Gray,For sale,No,1x1 ,2_0,Silver,NA,NA,NA,NA,living room,None,None,None,No,No,No
20인치 벽걸이 TV,3986,wall-mounted TV (20 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_3_0.png,8900,2225,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Red,Red,For sale,No,1x1 ,3_0,Red,NA,NA,NA,NA,living room,None,None,None,No,No,No
20인치 벽걸이 TV,3986,wall-mounted TV (20 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_4_0.png,8900,2225,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Yellow,Yellow,For sale,No,1x1 ,4_0,Yellow,NA,NA,NA,NA,living room,None,None,None,No,No,No
20인치 벽걸이 TV,3986,wall-mounted TV (20 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_5_0.png,8900,2225,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Blue,Blue,For sale,No,1x1 ,5_0,Blue,NA,NA,NA,NA,living room,None,None,None,No,No,No
20인치 벽걸이 TV,3986,wall-mounted TV (20 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_6_0.png,8900,2225,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Pink,Pink,For sale,No,1x1 ,6_0,Pink,NA,NA,NA,NA,living room,None,None,None,No,No,No
20인치 벽걸이 TV,3986,wall-mounted TV (20 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_7_0.png,8900,2225,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Light blue,Light blue,For sale,No,1x1 ,7_0,Light blue,NA,NA,NA,NA,living room,None,None,None,No,No,No
50인치 벽걸이 TV,3428,wall-mounted TV (50 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV50inchWall_Remake_0_0.png,22000,5500,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Black,Black,For sale,No,2x1 ,0_0,Black,NA,NA,NA,NA,living room,None,None,None,No,No,No
50인치 벽걸이 TV,3428,wall-mounted TV (50 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV50inchWall_Remake_1_0.png,22000,5500,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",White,White,For sale,No,2x1 ,1_0,White,NA,NA,NA,NA,living room,None,None,None,No,No,No
50인치 벽걸이 TV,3428,wall-mounted TV (50 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV50inchWall_Remake_2_0.png,22000,5500,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Gray,Gray,For sale,No,2x1 ,2_0,Silver,NA,NA,NA,NA,living room,None,None,None,No,No,No
50인치 벽걸이 TV,3428,wall-mounted TV (50 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV50inchWall_Remake_3_0.png,22000,5500,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Red,Red,For sale,No,2x1 ,3_0,Red,NA,NA,NA,NA,living room,None,None,None,No,No,No
50인치 벽걸이 TV,3428,wall-mounted TV (50 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV50inchWall_Remake_4_0.png,22000,5500,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Blue,Blue,For sale,No,2x1 ,4_0,Blue,NA,NA,NA,NA,living room,None,None,None,No,No,No
벌 머리 벽장식,11100,wasp-head model,https://acnhcdn.com/latest/FtrIcon/FtrInsectHachiFace.png,2500,625,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Yellow,Yellow,For sale,No,1x1 ,NA,NA,NA,NA,NA,NA,facility,None,None,None,No,No,No
웨딩 벽장식,12407,wedding decoration,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingFlowerWall_Remake_0_0.png,1000,250,Wedding Season,,Pink,Green,Not for sale,No,1x2,NA,Cute,Design,NA,NA,1,party,expensive,wedding,None,Yes,No,Yes
웨딩 벽장식,12407,wedding decoration,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingFlowerWall_Remake_1_0.png,1000,250,Wedding Season,,White,Green,Not for sale,No,1x2,NA,Chic,Design,NA,NA,1,party,expensive,wedding,None,Yes,No,Yes
웨딩 벽장식,12407,wedding decoration,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingFlowerWall_Remake_2_0.png,1000,250,Wedding Season,,Yellow,Green,Not for sale,No,1x2,NA,Garden,Design,NA,NA,1,party,expensive,wedding,None,Yes,No,Yes
아네모네 리스,5436,windflower wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathAnemone.png,NFS,720,Crafting,,Red,Orange,Not for sale,Yes,1x1 ,NA,NA,NA,NA,NA,NA,fancy,None,flowers,None,No,No,Yes
나무블록 벽시계,3208,wooden-block wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBlockClock_Remake_0_0.png,NFS,1350,Crafting,,Beige,Beige,Not for sale,Yes,1x1 ,0_0,Natural,Block color,NA,NA,2,child's room,None,wooden block,None,Yes,No,No
나무블록 벽시계,3208,wooden-block wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBlockClock_Remake_1_0.png,NFS,1350,Crafting,,Black,Brown,Not for sale,Yes,1x1 ,1_0,Mixed wood,Block color,NA,NA,2,child's room,None,wooden block,None,Yes,No,No
나무블록 벽시계,3208,wooden-block wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBlockClock_Remake_2_0.png,NFS,1350,Crafting,,Blue,Colorful,Not for sale,Yes,1x1 ,2_0,Colorful,Block color,NA,NA,2,child's room,None,wooden block,None,Yes,No,No
나무블록 벽시계,3208,wooden-block wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBlockClock_Remake_3_0.png,NFS,1350,Crafting,,Pink,Colorful,Not for sale,Yes,1x1 ,3_0,Pastel,Block color,NA,NA,2,child's room,None,wooden block,None,Yes,No,No
나무블록 벽시계,3208,wooden-block wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBlockClock_Remake_4_0.png,NFS,1350,Crafting,,Yellow,Colorful,Not for sale,Yes,1x1 ,4_0,Vivid,Block color,NA,NA,2,child's room,None,wooden block,None,Yes,No,No
원목 간판,5636,wooden-plank sign,https://acnhcdn.com/latest/FtrIcon/FtrSignboardWood_Remake_0_0.png,NFS,600,Crafting,,Beige,Black,Not for sale,Yes,2x1 ,0_0,Natural,Body color,NA,NA,1,zen-style,None,None,None,Yes,No,No
원목 간판,5636,wooden-plank sign,https://acnhcdn.com/latest/FtrIcon/FtrSignboardWood_Remake_1_0.png,NFS,600,Crafting,,Black,Yellow,Not for sale,Yes,2x1 ,1_0,Dark brown,Body color,NA,NA,1,zen-style,None,None,None,Yes,No,No
원목 간판,5636,wooden-plank sign,https://acnhcdn.com/latest/FtrIcon/FtrSignboardWood_Remake_2_0.png,NFS,600,Crafting,,Brown,White,Not for sale,Yes,2x1 ,2_0,Brown,Body color,NA,NA,1,zen-style,None,None,None,Yes,No,No
원목 간판,5636,wooden-plank sign,https://acnhcdn.com/latest/FtrIcon/FtrSignboardWood_Remake_3_0.png,NFS,600,Crafting,,Red,Yellow,Not for sale,Yes,2x1 ,3_0,Red,Body color,NA,NA,1,zen-style,None,None,None,Yes,No,No
세계 지도,12741,world map,https://acnhcdn.com/latest/FtrIcon/FtrWorldMap_Remake_0_0.png,640,160,Nintendo; Nook Shopping,,Blue,Green,For sale,No,2x1,0_0,Pacific Ocean,Map center,NA,NA,1,child's room,den,None,None,Yes,No,No
세계 지도,12741,world map,https://acnhcdn.com/latest/FtrIcon/FtrWorldMap_Remake_1_0.png,640,160,Nintendo; Nook Shopping,,Blue,Green,For sale,No,2x1,1_0,Atlantic Ocean,Map center,NA,NA,1,child's room,den,None,None,Yes,No,No
공부 포스터,3584,writing poster,https://acnhcdn.com/latest/FtrIcon/FtrStudyposter_Remake_0_0.png,400,160,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Red,Colorful,For sale,No,2x1 ,0_0,Alphabet,NA,NA,NA,NA,child's room,school,None,writing,No,No,No
공부 포스터,3584,writing poster,https://acnhcdn.com/latest/FtrIcon/FtrStudyposter_Remake_1_0.png,400,160,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Light blue,Colorful,For sale,No,2x1 ,1_0,Multiplication tables,NA,NA,NA,NA,child's room,school,None,writing,No,No,No
공부 포스터,3584,writing poster,https://acnhcdn.com/latest/FtrIcon/FtrStudyposter_Remake_2_0.png,400,160,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",White,Black,For sale,No,2x1 ,2_0,Periodic table,NA,NA,NA,NA,child's room,school,None,writing,No,No,No
공부 포스터,3584,writing poster,https://acnhcdn.com/latest/FtrIcon/FtrStudyposter_Remake_3_0.png,400,160,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Black,Black,For sale,No,2x1 ,3_0,Constellations,NA,NA,NA,NA,child's room,school,None,writing,No,No,No
