Internal ID,Name,Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Variant ID,Variation,Body Title,Pattern,Pattern Title,Kit Cost,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Body Customize,Pattern Customize,Outdoor
3591,birthday candles,https://acnhcdn.com/latest/FtrIcon/FtrBirthdayCandle_Remake_5_0.png,NFS,300,Birthday,,Colorful,Black,Not for sale,No,1x1,5_0,Gorgeous,Variation,NA,NA,1,party,fancy,None,birthday,Yes,No,No
6931,bitterling model,https://acnhcdn.com/latest/FtrIcon/FtrFishTanagoToy.png,NFS,2700,C.J.,Trade 3 fish to receive a model in the mail the next day,Light blue,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No,No
6938,black bass model,https://acnhcdn.com/latest/FtrIcon/FtrFishBlackbassToy.png,NFS,1200,C.J.,Trade 3 fish to receive a model in the mail the next day,Green,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No,No
6951,blowfish model,https://acnhcdn.com/latest/FtrIcon/FtrFishFuguToy.png,NFS,15000,C.J.,Trade 3 fish to receive a model in the mail the next day,Beige,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No,No
6963,blue marlin model,https://acnhcdn.com/latest/FtrIcon/FtrFishKajikiToy.png,NFS,30000,C.J.,Trade 3 fish to receive a model in the mail the next day,Blue,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No,No
7118,blue weevil beetle model,https://acnhcdn.com/latest/FtrIcon/FtrInsectHousekizoumushiToy.png,NFS,2400,Flick,Trade 3 insects to receive a model in the mail the next day,Green,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No,No
6939,bluegill model,https://acnhcdn.com/latest/FtrIcon/FtrFishBlueguillToy.png,NFS,540,C.J.,Trade 3 fish to receive a model in the mail the next day,Blue,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No,No
7599,board game,https://acnhcdn.com/latest/FtrIcon/FtrBoardgame_Remake_0_0.png,1300,325,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Green,Colorful,For sale,No,1x1,0_0,Simple path game,NA,NA,NA,NA,child's room,living room,None,None,No,No,No
7599,board game,https://acnhcdn.com/latest/FtrIcon/FtrBoardgame_Remake_1_0.png,1300,325,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Orange,Colorful,For sale,No,1x1,1_0,Territory game,NA,NA,NA,NA,child's room,living room,None,None,No,No,No
7599,board game,https://acnhcdn.com/latest/FtrIcon/FtrBoardgame_Remake_2_0.png,1300,325,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,White,Colorful,For sale,No,1x1,2_0,Kids' game,NA,NA,NA,NA,child's room,living room,None,None,No,No,No
3582,book,https://acnhcdn.com/latest/FtrIcon/FtrBookOpened_Remake_0_0.png,290,72,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,White,Red,For sale,No,1x1,0_0,Western literature,NA,NA,NA,NA,den,school,None,None,No,No,No
3582,book,https://acnhcdn.com/latest/FtrIcon/FtrBookOpened_Remake_1_0.png,290,72,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,White,Blue,For sale,No,1x1,1_0,Japanese literature,NA,NA,NA,NA,den,school,None,None,No,No,No
3582,book,https://acnhcdn.com/latest/FtrIcon/FtrBookOpened_Remake_2_0.png,290,72,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,White,Yellow,For sale,No,1x1,2_0,Encyclopedia,NA,NA,NA,NA,den,school,None,None,No,No,No
3582,book,https://acnhcdn.com/latest/FtrIcon/FtrBookOpened_Remake_3_0.png,290,72,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,White,Green,For sale,No,1x1,3_0,Textbook,NA,NA,NA,NA,den,school,None,None,No,No,No
870,book stands,https://acnhcdn.com/latest/FtrIcon/FtrBookstand_Remake_0_0.png,1100,275,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,White,Colorful,For sale,No,1x1,0_0,Colorful,NA,NA,NA,NA,den,child's room,None,None,No,No,No
870,book stands,https://acnhcdn.com/latest/FtrIcon/FtrBookstand_Remake_1_0.png,1100,275,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Blue,Colorful,For sale,No,1x1,1_0,Brown,NA,NA,NA,NA,den,child's room,None,None,No,No,No
870,book stands,https://acnhcdn.com/latest/FtrIcon/FtrBookstand_Remake_2_0.png,1100,275,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Black,Black,For sale,No,1x1,2_0,Black,NA,NA,NA,NA,den,child's room,None,None,No,No,No
870,book stands,https://acnhcdn.com/latest/FtrIcon/FtrBookstand_Remake_3_0.png,1100,275,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Pink,Colorful,For sale,No,1x1,3_0,Pastel,NA,NA,NA,NA,den,child's room,None,None,No,No,No
683,bottled ship,https://acnhcdn.com/latest/FtrIcon/FtrBottleship_Remake_0_0.png,1800,450,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Light blue,White,For sale,No,1x1,0_0,Trading ship,NA,NA,NA,NA,ocean,folk art,None,None,No,No,No
683,bottled ship,https://acnhcdn.com/latest/FtrIcon/FtrBottleship_Remake_1_0.png,1800,450,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Light blue,Green,For sale,No,1x1,1_0,Leisure boat,NA,NA,NA,NA,ocean,folk art,None,None,No,No,No
683,bottled ship,https://acnhcdn.com/latest/FtrIcon/FtrBottleship_Remake_2_0.png,1800,450,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Light blue,Black,For sale,No,1x1,2_0,Pirate ship,NA,NA,NA,NA,ocean,folk art,None,None,No,No,No
11283,brine-shrimp aquarium,https://acnhcdn.com/latest/FtrIcon/FtrArtemiaAquarium.png,1400,350,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Purple,Purple,For sale,No,1x1,NA,NA,NA,NA,NA,NA,facility,child's room,None,None,No,No,No
1205,bronze bug trophy,https://acnhcdn.com/latest/FtrIcon/FtrTrophyInsectBronz.png,NFS,400,Bug-Off,,Red,Brown,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,expensive,None,None,None,No,No,No
1202,bronze fish trophy,https://acnhcdn.com/latest/FtrIcon/FtrTrophyFishBronz.png,NFS,400,Fishing Tourney,,Red,Brown,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,expensive,None,None,None,No,No,No
7098,bronze HHA trophy,https://acnhcdn.com/latest/FtrIcon/FtrTrophyHhaBronze.png,NFS,400,HHA,,Red,Brown,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,expensive,None,None,None,No,No,No
7046,brown cicada model,https://acnhcdn.com/latest/FtrIcon/FtrInsectAburazemiToy.png,NFS,750,Flick,Trade 3 insects to receive a model in the mail the next day,Brown,Brown,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No,No
12438,Bunny Day basket,https://acnhcdn.com/latest/FtrIcon/FtrEggBasket.png,NFS,1200,Bunny Day,From Zipper after trading one of every egg (all 6 types) during Bunny Day.,Colorful,Beige,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,fancy,None,Bunny Day,None,No,No,No
12413,Bunny Day lamp,https://acnhcdn.com/latest/FtrIcon/FtrEggLamp.png,NFS,1600,Crafting,,Orange,Orange,Not for sale,Yes,1x1,NA,NA,NA,NA,NA,NA,fancy,None,Bunny Day,None,No,No,No
6941,butterfly fish model,https://acnhcdn.com/latest/FtrIcon/FtrFishChouchouuoToy.png,NFS,3000,C.J.,Trade 3 fish to receive a model in the mail the next day,Yellow,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No,No
889,camp stove,https://acnhcdn.com/latest/FtrIcon/FtrKocher_Remake_0_0.png,1300,325,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",Yellow,Gray,For sale,No,1x1,0_0,Yellow,NA,NA,NA,NA,outdoors,None,None,None,No,No,Yes
889,camp stove,https://acnhcdn.com/latest/FtrIcon/FtrKocher_Remake_1_0.png,1300,325,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",Red,Gray,For sale,No,1x1,1_0,Red,NA,NA,NA,NA,outdoors,None,None,None,No,No,Yes
889,camp stove,https://acnhcdn.com/latest/FtrIcon/FtrKocher_Remake_2_0.png,1300,325,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",Blue,Gray,For sale,No,1x1,2_0,Blue,NA,NA,NA,NA,outdoors,None,None,None,No,No,Yes
889,camp stove,https://acnhcdn.com/latest/FtrIcon/FtrKocher_Remake_3_0.png,1300,325,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",Green,Gray,For sale,No,1x1,3_0,Green,NA,NA,NA,NA,outdoors,None,None,None,No,No,Yes
889,camp stove,https://acnhcdn.com/latest/FtrIcon/FtrKocher_Remake_4_0.png,1300,325,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",Brown,Gray,For sale,No,1x1,4_0,Brown,NA,NA,NA,NA,outdoors,None,None,None,No,No,Yes
889,camp stove,https://acnhcdn.com/latest/FtrIcon/FtrKocher_Remake_5_0.png,1300,325,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",Black,Gray,For sale,No,1x1,5_0,Black,NA,NA,NA,NA,outdoors,None,None,None,No,No,Yes
2562,candle,https://acnhcdn.com/latest/FtrIcon/FtrCandle_Remake_0_0.png,600,150,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",Yellow,White,For sale,No,1x1,0_0,Gold,NA,NA,NA,NA,horror,None,None,None,No,No,No
2562,candle,https://acnhcdn.com/latest/FtrIcon/FtrCandle_Remake_1_0.png,600,150,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",Gray,White,For sale,No,1x1,1_0,Silver,NA,NA,NA,NA,horror,None,None,None,No,No,No
2562,candle,https://acnhcdn.com/latest/FtrIcon/FtrCandle_Remake_2_0.png,600,150,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",Brown,White,For sale,No,1x1,2_0,Copper,NA,NA,NA,NA,horror,None,None,None,No,No,No
2562,candle,https://acnhcdn.com/latest/FtrIcon/FtrCandle_Remake_3_0.png,600,150,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",Black,White,For sale,No,1x1,3_0,Black,NA,NA,NA,NA,horror,None,None,None,No,No,No
2562,candle,https://acnhcdn.com/latest/FtrIcon/FtrCandle_Remake_4_0.png,600,150,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",White,White,For sale,No,1x1,4_0,White,NA,NA,NA,NA,horror,None,None,None,No,No,No
3672,cardboard box,https://acnhcdn.com/latest/FtrIcon/FtrCardboard_Remake_0_0.png,120,30,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",Yellow,Yellow,For sale,No,1x1,0_0,Plain,NA,NA,NA,NA,garage,None,cardboard,None,No,No,No
3672,cardboard box,https://acnhcdn.com/latest/FtrIcon/FtrCardboard_Remake_1_0.png,120,30,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",Yellow,Blue,For sale,No,1x1,1_0,Labeled,NA,NA,NA,NA,garage,None,cardboard,None,No,No,No
3672,cardboard box,https://acnhcdn.com/latest/FtrIcon/FtrCardboard_Remake_2_0.png,120,30,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",Yellow,Orange,For sale,No,1x1,2_0,Oranges,NA,NA,NA,NA,garage,None,cardboard,None,No,No,No
3672,cardboard box,https://acnhcdn.com/latest/FtrIcon/FtrCardboard_Remake_3_0.png,120,30,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",White,Red,For sale,No,1x1,3_0,Apples,NA,NA,NA,NA,garage,None,cardboard,None,No,No,No
3672,cardboard box,https://acnhcdn.com/latest/FtrIcon/FtrCardboard_Remake_4_0.png,120,30,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",White,Pink,For sale,No,1x1,4_0,Peaches,NA,NA,NA,NA,garage,None,cardboard,None,No,No,No
3672,cardboard box,https://acnhcdn.com/latest/FtrIcon/FtrCardboard_Remake_5_0.png,120,30,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",White,Green,For sale,No,1x1,5_0,Pears,NA,NA,NA,NA,garage,None,cardboard,None,No,No,No
3672,cardboard box,https://acnhcdn.com/latest/FtrIcon/FtrCardboard_Remake_6_0.png,120,30,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",Yellow,Red,For sale,No,1x1,6_0,Cherries,NA,NA,NA,NA,garage,None,cardboard,None,No,No,No
6980,carp model,https://acnhcdn.com/latest/FtrIcon/FtrFishKoiToy.png,NFS,900,C.J.,Trade 3 fish to receive a model in the mail the next day,Gray,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No,No
4122,cartoonist's set,https://acnhcdn.com/latest/FtrIcon/FtrCartoonistset_Remake_0_0.png,1200,300,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Black,White,For sale,No,1x1,0_0,Black,NA,Blank,Manuscript paper,1,child's room,None,None,None,No,Yes,No
4122,cartoonist's set,https://acnhcdn.com/latest/FtrIcon/FtrCartoonistset_Remake_0_1.png,1200,300,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Black,White,For sale,No,1x1,0_1,Black,NA,Comic plan,Manuscript paper,1,child's room,None,None,None,No,Yes,No
4122,cartoonist's set,https://acnhcdn.com/latest/FtrIcon/FtrCartoonistset_Remake_0_2.png,1200,300,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Black,White,For sale,No,1x1,0_2,Black,NA,Gag comic,Manuscript paper,1,child's room,None,None,None,No,Yes,No
4122,cartoonist's set,https://acnhcdn.com/latest/FtrIcon/FtrCartoonistset_Remake_1_0.png,1200,300,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Gray,White,For sale,No,1x1,1_0,Silver,NA,Blank,Manuscript paper,1,child's room,None,None,None,No,Yes,No
4122,cartoonist's set,https://acnhcdn.com/latest/FtrIcon/FtrCartoonistset_Remake_1_1.png,1200,300,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Gray,White,For sale,No,1x1,1_1,Silver,NA,Comic plan,Manuscript paper,1,child's room,None,None,None,No,Yes,No
4122,cartoonist's set,https://acnhcdn.com/latest/FtrIcon/FtrCartoonistset_Remake_1_2.png,1200,300,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Gray,White,For sale,No,1x1,1_2,Silver,NA,Gag comic,Manuscript paper,1,child's room,None,None,None,No,Yes,No
4122,cartoonist's set,https://acnhcdn.com/latest/FtrIcon/FtrCartoonistset_Remake_2_0.png,1200,300,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Pink,White,For sale,No,1x1,2_0,Pink,NA,Blank,Manuscript paper,1,child's room,None,None,None,No,Yes,No
4122,cartoonist's set,https://acnhcdn.com/latest/FtrIcon/FtrCartoonistset_Remake_2_1.png,1200,300,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Pink,White,For sale,No,1x1,2_1,Pink,NA,Comic plan,Manuscript paper,1,child's room,None,None,None,No,Yes,No
4122,cartoonist's set,https://acnhcdn.com/latest/FtrIcon/FtrCartoonistset_Remake_2_2.png,1200,300,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Pink,White,For sale,No,1x1,2_2,Pink,NA,Gag comic,Manuscript paper,1,child's room,None,None,None,No,Yes,No
4122,cartoonist's set,https://acnhcdn.com/latest/FtrIcon/FtrCartoonistset_Remake_3_0.png,1200,300,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Beige,White,For sale,No,1x1,3_0,Brown,NA,Blank,Manuscript paper,1,child's room,None,None,None,No,Yes,No
4122,cartoonist's set,https://acnhcdn.com/latest/FtrIcon/FtrCartoonistset_Remake_3_1.png,1200,300,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Beige,White,For sale,No,1x1,3_1,Brown,NA,Comic plan,Manuscript paper,1,child's room,None,None,None,No,Yes,No
4122,cartoonist's set,https://acnhcdn.com/latest/FtrIcon/FtrCartoonistset_Remake_3_2.png,1200,300,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Beige,White,For sale,No,1x1,3_2,Brown,NA,Gag comic,Manuscript paper,1,child's room,None,None,None,No,Yes,No
1708,cassette player,https://acnhcdn.com/latest/FtrIcon/FtrRadicaseW_Remake_0_0.png,2000,500,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Red,Black,For sale,No,1x1,0_0,Red,NA,NA,NA,NA,living room,None,None,None,No,No,Yes
1708,cassette player,https://acnhcdn.com/latest/FtrIcon/FtrRadicaseW_Remake_1_0.png,2000,500,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Yellow,Black,For sale,No,1x1,1_0,Yellow,NA,NA,NA,NA,living room,None,None,None,No,No,Yes
1708,cassette player,https://acnhcdn.com/latest/FtrIcon/FtrRadicaseW_Remake_2_0.png,2000,500,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Green,Black,For sale,No,1x1,2_0,Green,NA,NA,NA,NA,living room,None,None,None,No,No,Yes
1708,cassette player,https://acnhcdn.com/latest/FtrIcon/FtrRadicaseW_Remake_3_0.png,2000,500,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Blue,Black,For sale,No,1x1,3_0,Blue,NA,NA,NA,NA,living room,None,None,None,No,No,Yes
1708,cassette player,https://acnhcdn.com/latest/FtrIcon/FtrRadicaseW_Remake_4_0.png,2000,500,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Pink,Black,For sale,No,1x1,4_0,Pink,NA,NA,NA,NA,living room,None,None,None,No,No,Yes
1708,cassette player,https://acnhcdn.com/latest/FtrIcon/FtrRadicaseW_Remake_5_0.png,2000,500,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Gray,Black,For sale,No,1x1,5_0,Silver,NA,NA,NA,NA,living room,None,None,None,No,No,Yes
1708,cassette player,https://acnhcdn.com/latest/FtrIcon/FtrRadicaseW_Remake_6_0.png,2000,500,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,White,Black,For sale,No,1x1,6_0,White,NA,NA,NA,NA,living room,None,None,None,No,No,Yes
1708,cassette player,https://acnhcdn.com/latest/FtrIcon/FtrRadicaseW_Remake_7_0.png,2000,500,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Black,Black,For sale,No,1x1,7_0,Black,NA,NA,NA,NA,living room,None,None,None,No,No,Yes
7136,cat grass,https://acnhcdn.com/latest/FtrIcon/FtrCatgrass_Remake_0_0.png,570,141,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,White,Green,For sale,No,1x1,0_0,White,NA,NA,NA,NA,living room,None,None,None,No,No,No
7136,cat grass,https://acnhcdn.com/latest/FtrIcon/FtrCatgrass_Remake_1_0.png,570,141,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Black,Green,For sale,No,1x1,1_0,Black,NA,NA,NA,NA,living room,None,None,None,No,No,No
7136,cat grass,https://acnhcdn.com/latest/FtrIcon/FtrCatgrass_Remake_2_0.png,570,141,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Red,Green,For sale,No,1x1,2_0,Red,NA,NA,NA,NA,living room,None,None,None,No,No,No
7136,cat grass,https://acnhcdn.com/latest/FtrIcon/FtrCatgrass_Remake_3_0.png,570,141,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Light blue,Green,For sale,No,1x1,3_0,Light blue,NA,NA,NA,NA,living room,None,None,None,No,No,No
7136,cat grass,https://acnhcdn.com/latest/FtrIcon/FtrCatgrass_Remake_4_0.png,570,141,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Pink,Green,For sale,No,1x1,4_0,Pink,NA,NA,NA,NA,living room,None,None,None,No,No,No
6987,catfish model,https://acnhcdn.com/latest/FtrIcon/FtrFishNamazuToy.png,NFS,2400,C.J.,Trade 3 fish to receive a model in the mail the next day,Black,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No,No
4719,celebratory candles,https://acnhcdn.com/latest/FtrIcon/FtrCelebratoryCandle_Remake_0_0.png,1500,375,Nook's Cranny,"Season sale item
*Not available in Europe",Colorful,Brown,For sale,No,1x1,0_0,Brown,NA,NA,NA,NA,horror,None,None,None,No,No,No
4719,celebratory candles,https://acnhcdn.com/latest/FtrIcon/FtrCelebratoryCandle_Remake_1_0.png,1500,375,Nook's Cranny,"Season sale item
*Not available in Europe",Colorful,Beige,For sale,No,1x1,1_0,Light brown,NA,NA,NA,NA,horror,None,None,None,No,No,No
4719,celebratory candles,https://acnhcdn.com/latest/FtrIcon/FtrCelebratoryCandle_Remake_2_0.png,1500,375,Nook's Cranny,"Season sale item
*Not available in Europe",White,Black,For sale,No,1x1,2_0,Black,NA,NA,NA,NA,horror,None,None,None,No,No,No
4719,celebratory candles,https://acnhcdn.com/latest/FtrIcon/FtrCelebratoryCandle_Remake_3_0.png,1500,375,Nook's Cranny,"Season sale item
*Not available in Europe",Blue,Light blue,For sale,No,1x1,3_0,Blue,NA,NA,NA,NA,horror,None,None,None,No,No,No
4719,celebratory candles,https://acnhcdn.com/latest/FtrIcon/FtrCelebratoryCandle_Remake_4_0.png,1500,375,Nook's Cranny,"Season sale item
*Not available in Europe",Colorful,White,For sale,No,1x1,4_0,White,NA,NA,NA,NA,horror,None,None,None,No,No,No
7407,centipede model,https://acnhcdn.com/latest/FtrIcon/FtrInsectMukadeToy.png,NFS,900,Flick,Trade 3 insects to receive a model in the mail the next day,Black,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No,No
7003,char model,https://acnhcdn.com/latest/FtrIcon/FtrFishOoiwanaToy.png,NFS,11400,C.J.,Trade 3 fish to receive a model in the mail the next day,Brown,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No,No
7027,cherry salmon model,https://acnhcdn.com/latest/FtrIcon/FtrFishYamameToy.png,NFS,3000,C.J.,Trade 3 fish to receive a model in the mail the next day,Brown,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No,No
4011,cherry speakers,https://acnhcdn.com/latest/FtrIcon/FtrFruitsMusic_Remake_0_0.png,NFS,3500,Crafting,,Red,Green,Not for sale,Yes,1x1,0_0,Cherry,Fruit type,NA,NA,5,fancy,None,fruits,cherry,Yes,No,No
4011,cherry speakers,https://acnhcdn.com/latest/FtrIcon/FtrFruitsMusic_Remake_1_0.png,NFS,3500,Crafting,,Red,Green,Not for sale,Yes,1x1,1_0,Black cherry,Fruit type,NA,NA,5,fancy,None,fruits,cherry,Yes,No,No
6030,cherry-blossom bonsai,https://acnhcdn.com/latest/FtrIcon/FtrBonsaiSakura.png,NFS,3300,Crafting,,Pink,Brown,Not for sale,Yes,1x1,NA,NA,NA,NA,NA,NA,zen-style,fancy,cherry blossoms,None,No,No,Yes
2770,chessboard,https://acnhcdn.com/latest/FtrIcon/FtrChess_Remake_0_0.png,95000,23750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Brown,Yellow,For sale,No,1x1,0_0,Brown,NA,NA,NA,NA,living room,expensive,None,None,No,No,No
2770,chessboard,https://acnhcdn.com/latest/FtrIcon/FtrChess_Remake_1_0.png,95000,23750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Black,White,For sale,No,1x1,1_0,Black,NA,NA,NA,NA,living room,expensive,None,None,No,No,No
