Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Tag,Door Deco,Catalog,Variant ID,Internal ID
throwback wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBoyClockWall_Remake_6_0.png,Purple,NA,NA,NA,No,No,No,NA,4200,1050,Purple,Black,2x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,Clock,No,For sale,6_0,4756
timber doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_0_0.png,Natural wood,Color,NA,NA,Yes,Yes,No,1,NFS,400,Beige,Pink,1x1 ,Crafting,,living room,child's room,None,None,House Door Decor,Yes,Not for sale,0_0,5718
timber doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_1_0.png,Brown,Color,NA,NA,Yes,Yes,No,1,NFS,400,Brown,Pink,1x1 ,Crafting,,living room,child's room,None,None,House Door Decor,Yes,Not for sale,1_0,5718
timber doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_2_0.png,Dark brown,Color,NA,NA,Yes,Yes,No,1,NFS,400,Brown,Red,1x1 ,Crafting,,living room,child's room,None,None,House Door Decor,Yes,Not for sale,2_0,5718
timber doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_3_0.png,Light brown,Color,NA,NA,Yes,Yes,No,1,NFS,400,Beige,Yellow,1x1 ,Crafting,,living room,child's room,None,None,House Door Decor,Yes,Not for sale,3_0,5718
timber doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_4_0.png,Ash brown,Color,NA,NA,Yes,Yes,No,1,NFS,400,Beige,Red,1x1 ,Crafting,,living room,child's room,None,None,House Door Decor,Yes,Not for sale,4_0,5718
timber doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_5_0.png,Black,Color,NA,NA,Yes,Yes,No,1,NFS,400,Black,White,1x1 ,Crafting,,living room,child's room,None,None,House Door Decor,Yes,Not for sale,5_0,5718
timber doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_6_0.png,Blue,Color,NA,NA,Yes,Yes,No,1,NFS,400,Blue,Blue,1x1 ,Crafting,,living room,child's room,None,None,House Door Decor,Yes,Not for sale,6_0,5718
timber doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_7_0.png,Pink,Color,NA,NA,Yes,Yes,No,1,NFS,400,Red,Pink,1x1 ,Crafting,,living room,child's room,None,None,House Door Decor,Yes,Not for sale,7_0,5718
tree branch wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathBranch.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,100,Brown,Brown,1x1 ,Crafting,,living room,None,None,None,House Door Decor,Yes,Not for sale,NA,4727
tree's bounty mobile,https://acnhcdn.com/latest/FtrIcon/FtrNutMobile_Remake_0_0.png,Brown,Nut color,NA,NA,Yes,Yes,No,3,NFS,2030,Brown,Orange,1x1.5 ,Crafting,,fancy,None,tree's bounty or leaves ,None,Supplies,No,Not for sale,0_0,6075
tree's bounty mobile,https://acnhcdn.com/latest/FtrIcon/FtrNutMobile_Remake_1_0.png,White,Nut color,NA,NA,Yes,Yes,No,3,NFS,2030,White,Yellow,1x1.5 ,Crafting,,fancy,None,tree's bounty or leaves ,None,Supplies,No,Not for sale,1_0,6075
tulip wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathTulip.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,720,Red,Yellow,1x1 ,Crafting,,fancy,None,flowers,None,House Door Decor,Yes,Not for sale,NA,5670
ventilation fan,https://acnhcdn.com/latest/FtrIcon/FtrExtractorfan_Remake_0_0.png,White,NA,NA,NA,No,No,No,NA,1200,300,White,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,kitchen,shop,None,None,Kitchen Things,No,For sale,0_0,957
ventilation fan,https://acnhcdn.com/latest/FtrIcon/FtrExtractorfan_Remake_1_0.png,Pink,NA,NA,NA,No,No,No,NA,1200,300,Pink,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,kitchen,shop,None,None,Kitchen Things,No,For sale,1_0,957
ventilation fan,https://acnhcdn.com/latest/FtrIcon/FtrExtractorfan_Remake_2_0.png,Blue,NA,NA,NA,No,No,No,NA,1200,300,Blue,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,kitchen,shop,None,None,Kitchen Things,No,For sale,2_0,957
ventilation fan,https://acnhcdn.com/latest/FtrIcon/FtrExtractorfan_Remake_3_0.png,Green,NA,NA,NA,No,No,No,NA,1200,300,Green,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,kitchen,shop,None,None,Kitchen Things,No,For sale,3_0,957
ventilation fan,https://acnhcdn.com/latest/FtrIcon/FtrExtractorfan_Remake_4_0.png,Orange,NA,NA,NA,No,No,No,NA,1200,300,Orange,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,kitchen,shop,None,None,Kitchen Things,No,For sale,4_0,957
wall clock,https://acnhcdn.com/latest/FtrIcon/FtrOfficeClock_Remake_0_0.png,Silver,NA,NA,NA,No,No,No,NA,690,172,Gray,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,office,school,None,None,Clock,No,For sale,0_0,1744
wall clock,https://acnhcdn.com/latest/FtrIcon/FtrOfficeClock_Remake_1_0.png,White,NA,NA,NA,No,No,No,NA,690,172,White,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,office,school,None,None,Clock,No,For sale,1_0,1744
wall clock,https://acnhcdn.com/latest/FtrIcon/FtrOfficeClock_Remake_2_0.png,Black,NA,NA,NA,No,No,No,NA,690,172,Black,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,office,school,None,None,Clock,No,For sale,2_0,1744
wall clock,https://acnhcdn.com/latest/FtrIcon/FtrOfficeClock_Remake_3_0.png,Red,NA,NA,NA,No,No,No,NA,690,172,Red,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,office,school,None,None,Clock,No,For sale,3_0,1744
wall clock,https://acnhcdn.com/latest/FtrIcon/FtrOfficeClock_Remake_4_0.png,Blue,NA,NA,NA,No,No,No,NA,690,172,Blue,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,office,school,None,None,Clock,No,For sale,4_0,1744
wall fan,https://acnhcdn.com/latest/FtrIcon/FtrFanRetroWall_Remake_0_0.png,Green,NA,NA,NA,No,No,No,NA,1400,350,Green,Green,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",office,school,None,None,Air Conditioning,No,For sale,0_0,3431
wall fan,https://acnhcdn.com/latest/FtrIcon/FtrFanRetroWall_Remake_1_0.png,Blue,NA,NA,NA,No,No,No,NA,1400,350,Light blue,White,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",office,school,None,None,Air Conditioning,No,For sale,1_0,3431
wall fan,https://acnhcdn.com/latest/FtrIcon/FtrFanRetroWall_Remake_2_0.png,Red,NA,NA,NA,No,No,No,NA,1400,350,Red,Red,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",office,school,None,None,Air Conditioning,No,For sale,2_0,3431
wall fan,https://acnhcdn.com/latest/FtrIcon/FtrFanRetroWall_Remake_3_0.png,Yellow,NA,NA,NA,No,No,No,NA,1400,350,Yellow,Yellow,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",office,school,None,None,Air Conditioning,No,For sale,3_0,3431
wall fan,https://acnhcdn.com/latest/FtrIcon/FtrFanRetroWall_Remake_4_0.png,White,NA,NA,NA,No,No,No,NA,1400,350,White,White,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",office,school,None,None,Air Conditioning,No,For sale,4_0,3431
wall fan,https://acnhcdn.com/latest/FtrIcon/FtrFanRetroWall_Remake_5_0.png,Black,NA,NA,NA,No,No,No,NA,1400,350,Black,Brown,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",office,school,None,None,Air Conditioning,No,For sale,5_0,3431
wall fan,https://acnhcdn.com/latest/FtrIcon/FtrFanRetroWall_Remake_6_0.png,Silver,NA,NA,NA,No,No,No,NA,1400,350,Gray,Gray,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",office,school,None,None,Air Conditioning,No,For sale,6_0,3431
wall fan,https://acnhcdn.com/latest/FtrIcon/FtrFanRetroWall_Remake_7_0.png,Brown,NA,NA,NA,No,No,No,NA,1400,350,Brown,Brown,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",office,school,None,None,Air Conditioning,No,For sale,7_0,3431
wall-mounted candle,https://acnhcdn.com/latest/FtrIcon/FtrCandleWall_Remake_0_0.png,Gold,NA,NA,NA,No,No,No,NA,800,200,Yellow,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,horror,None,None,None,Lamp,No,For sale,0_0,5165
wall-mounted candle,https://acnhcdn.com/latest/FtrIcon/FtrCandleWall_Remake_1_0.png,Silver,NA,NA,NA,No,No,No,NA,800,200,Gray,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,horror,None,None,None,Lamp,No,For sale,1_0,5165
wall-mounted candle,https://acnhcdn.com/latest/FtrIcon/FtrCandleWall_Remake_2_0.png,Copper,NA,NA,NA,No,No,No,NA,800,200,Brown,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,horror,None,None,None,Lamp,No,For sale,2_0,5165
wall-mounted candle,https://acnhcdn.com/latest/FtrIcon/FtrCandleWall_Remake_3_0.png,Black,NA,NA,NA,No,No,No,NA,800,200,Black,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,horror,None,None,None,Lamp,No,For sale,3_0,5165
wall-mounted candle,https://acnhcdn.com/latest/FtrIcon/FtrCandleWall_Remake_4_0.png,White,NA,NA,NA,No,No,No,NA,800,200,White,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,horror,None,None,None,Lamp,No,For sale,4_0,5165
wall-mounted phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneWall_Remake_0_0.png,White,NA,NA,NA,No,No,No,NA,1300,325,White,White,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",living room,None,None,None,Home Appliances,No,For sale,0_0,3987
wall-mounted phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneWall_Remake_1_0.png,Black,NA,NA,NA,No,No,No,NA,1300,325,Black,Black,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",living room,None,None,None,Home Appliances,No,For sale,1_0,3987
wall-mounted phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneWall_Remake_2_0.png,Silver,NA,NA,NA,No,No,No,NA,1300,325,Gray,Gray,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",living room,None,None,None,Home Appliances,No,For sale,2_0,3987
wall-mounted phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneWall_Remake_3_0.png,Gray,NA,NA,NA,No,No,No,NA,1300,325,Brown,Brown,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",living room,None,None,None,Home Appliances,No,For sale,3_0,3987
wall-mounted phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneWall_Remake_4_0.png,Red,NA,NA,NA,No,No,No,NA,1300,325,Red,Red,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",living room,None,None,None,Home Appliances,No,For sale,4_0,3987
wall-mounted phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneWall_Remake_5_0.png,Blue,NA,NA,NA,No,No,No,NA,1300,325,Blue,Blue,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",living room,None,None,None,Home Appliances,No,For sale,5_0,3987
wall-mounted tool board,https://acnhcdn.com/latest/FtrIcon/FtrToolhanger_Remake_0_0.png,White,NA,NA,NA,No,No,No,NA,1500,375,White,Colorful,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garage,None,None,None,Supplies,No,For sale,0_0,8417
wall-mounted tool board,https://acnhcdn.com/latest/FtrIcon/FtrToolhanger_Remake_1_0.png,Camel,NA,NA,NA,No,No,No,NA,1500,375,Brown,Colorful,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garage,None,None,None,Supplies,No,For sale,1_0,8417
wall-mounted tool board,https://acnhcdn.com/latest/FtrIcon/FtrToolhanger_Remake_2_0.png,Yellow,NA,NA,NA,No,No,No,NA,1500,375,Yellow,Colorful,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garage,None,None,None,Supplies,No,For sale,2_0,8417
wall-mounted tool board,https://acnhcdn.com/latest/FtrIcon/FtrToolhanger_Remake_3_0.png,Red,NA,NA,NA,No,No,No,NA,1500,375,Red,Colorful,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garage,None,None,None,Supplies,No,For sale,3_0,8417
wall-mounted tool board,https://acnhcdn.com/latest/FtrIcon/FtrToolhanger_Remake_4_0.png,Blue,NA,NA,NA,No,No,No,NA,1500,375,Blue,Colorful,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garage,None,None,None,Supplies,No,For sale,4_0,8417
wall-mounted tool board,https://acnhcdn.com/latest/FtrIcon/FtrToolhanger_Remake_5_0.png,Black,NA,NA,NA,No,No,No,NA,1500,375,Black,Colorful,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garage,None,None,None,Supplies,No,For sale,5_0,8417
wall-mounted TV (20 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_0_0.png,Black,NA,NA,NA,No,No,No,NA,8900,2225,Black,Black,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",living room,None,None,None,TV,No,For sale,0_0,3986
wall-mounted TV (20 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_1_0.png,White,NA,NA,NA,No,No,No,NA,8900,2225,White,White,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",living room,None,None,None,TV,No,For sale,1_0,3986
wall-mounted TV (20 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_2_0.png,Silver,NA,NA,NA,No,No,No,NA,8900,2225,Gray,Gray,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",living room,None,None,None,TV,No,For sale,2_0,3986
wall-mounted TV (20 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_3_0.png,Red,NA,NA,NA,No,No,No,NA,8900,2225,Red,Red,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",living room,None,None,None,TV,No,For sale,3_0,3986
wall-mounted TV (20 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_4_0.png,Yellow,NA,NA,NA,No,No,No,NA,8900,2225,Yellow,Yellow,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",living room,None,None,None,TV,No,For sale,4_0,3986
wall-mounted TV (20 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_5_0.png,Blue,NA,NA,NA,No,No,No,NA,8900,2225,Blue,Blue,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",living room,None,None,None,TV,No,For sale,5_0,3986
wall-mounted TV (20 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_6_0.png,Pink,NA,NA,NA,No,No,No,NA,8900,2225,Pink,Pink,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",living room,None,None,None,TV,No,For sale,6_0,3986
wall-mounted TV (20 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_7_0.png,Light blue,NA,NA,NA,No,No,No,NA,8900,2225,Light blue,Light blue,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",living room,None,None,None,TV,No,For sale,7_0,3986
wall-mounted TV (50 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV50inchWall_Remake_0_0.png,Black,NA,NA,NA,No,No,No,NA,22000,5500,Black,Black,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",living room,None,None,None,TV,No,For sale,0_0,3428
wall-mounted TV (50 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV50inchWall_Remake_1_0.png,White,NA,NA,NA,No,No,No,NA,22000,5500,White,White,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",living room,None,None,None,TV,No,For sale,1_0,3428
wall-mounted TV (50 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV50inchWall_Remake_2_0.png,Silver,NA,NA,NA,No,No,No,NA,22000,5500,Gray,Gray,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",living room,None,None,None,TV,No,For sale,2_0,3428
wall-mounted TV (50 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV50inchWall_Remake_3_0.png,Red,NA,NA,NA,No,No,No,NA,22000,5500,Red,Red,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",living room,None,None,None,TV,No,For sale,3_0,3428
wall-mounted TV (50 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV50inchWall_Remake_4_0.png,Blue,NA,NA,NA,No,No,No,NA,22000,5500,Blue,Blue,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",living room,None,None,None,TV,No,For sale,4_0,3428
wasp-head model,https://acnhcdn.com/latest/FtrIcon/FtrInsectHachiFace.png,NA,NA,NA,NA,No,No,No,NA,2500,625,Yellow,Yellow,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",facility,None,None,None,Special Insect,No,For sale,NA,11100
wedding decoration,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingFlowerWall_Remake_0_0.png,Cute,Design,NA,NA,No,Yes,No,1,1000,250,Pink,Green,1x2,Wedding Season,,party,expensive,wedding,None,Plants,Yes,Not for sale,NA,12407
wedding decoration,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingFlowerWall_Remake_1_0.png,Chic,Design,NA,NA,No,Yes,No,1,1000,250,White,Green,1x2,Wedding Season,,party,expensive,wedding,None,Plants,Yes,Not for sale,NA,12407
wedding decoration,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingFlowerWall_Remake_2_0.png,Garden,Design,NA,NA,No,Yes,No,1,1000,250,Yellow,Green,1x2,Wedding Season,,party,expensive,wedding,None,Plants,Yes,Not for sale,NA,12407
windflower wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathAnemone.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,720,Red,Orange,1x1 ,Crafting,,fancy,None,flowers,None,House Door Decor,Yes,Not for sale,NA,5436
wooden-block wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBlockClock_Remake_0_0.png,Natural,Block color,NA,NA,Yes,Yes,No,2,NFS,1350,Beige,Beige,1x1 ,Crafting,,child's room,None,wooden block,None,Clock,No,Not for sale,0_0,3208
wooden-block wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBlockClock_Remake_1_0.png,Mixed wood,Block color,NA,NA,Yes,Yes,No,2,NFS,1350,Black,Brown,1x1 ,Crafting,,child's room,None,wooden block,None,Clock,No,Not for sale,1_0,3208
wooden-block wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBlockClock_Remake_2_0.png,Colorful,Block color,NA,NA,Yes,Yes,No,2,NFS,1350,Blue,Colorful,1x1 ,Crafting,,child's room,None,wooden block,None,Clock,No,Not for sale,2_0,3208
wooden-block wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBlockClock_Remake_3_0.png,Pastel,Block color,NA,NA,Yes,Yes,No,2,NFS,1350,Pink,Colorful,1x1 ,Crafting,,child's room,None,wooden block,None,Clock,No,Not for sale,3_0,3208
wooden-block wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBlockClock_Remake_4_0.png,Vivid,Block color,NA,NA,Yes,Yes,No,2,NFS,1350,Yellow,Colorful,1x1 ,Crafting,,child's room,None,wooden block,None,Clock,No,Not for sale,4_0,3208
wooden-plank sign,https://acnhcdn.com/latest/FtrIcon/FtrSignboardWood_Remake_0_0.png,Natural,Body color,NA,NA,Yes,Yes,No,1,NFS,600,Beige,Black,2x1 ,Crafting,,zen-style,None,None,None,Ranch,No,Not for sale,0_0,5636
wooden-plank sign,https://acnhcdn.com/latest/FtrIcon/FtrSignboardWood_Remake_1_0.png,Dark brown,Body color,NA,NA,Yes,Yes,No,1,NFS,600,Black,Yellow,2x1 ,Crafting,,zen-style,None,None,None,Ranch,No,Not for sale,1_0,5636
wooden-plank sign,https://acnhcdn.com/latest/FtrIcon/FtrSignboardWood_Remake_2_0.png,Brown,Body color,NA,NA,Yes,Yes,No,1,NFS,600,Brown,White,2x1 ,Crafting,,zen-style,None,None,None,Ranch,No,Not for sale,2_0,5636
wooden-plank sign,https://acnhcdn.com/latest/FtrIcon/FtrSignboardWood_Remake_3_0.png,Red,Body color,NA,NA,Yes,Yes,No,1,NFS,600,Red,Yellow,2x1 ,Crafting,,zen-style,None,None,None,Ranch,No,Not for sale,3_0,5636
world map,https://acnhcdn.com/latest/FtrIcon/FtrWorldMap_Remake_0_0.png,Pacific Ocean,Map center,NA,NA,No,Yes,No,1,640,160,Blue,Green,2x1,Nintendo; Nook Shopping,,child's room,den,None,None,Space,No,For sale,0_0,12741
world map,https://acnhcdn.com/latest/FtrIcon/FtrWorldMap_Remake_1_0.png,Atlantic Ocean,Map center,NA,NA,No,Yes,No,1,640,160,Blue,Green,2x1,Nintendo; Nook Shopping,,child's room,den,None,None,Space,No,For sale,1_0,12741
writing poster,https://acnhcdn.com/latest/FtrIcon/FtrStudyposter_Remake_0_0.png,Alphabet,NA,NA,NA,No,No,No,NA,400,160,Red,Colorful,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,school,None,writing,Study,No,For sale,0_0,3584
writing poster,https://acnhcdn.com/latest/FtrIcon/FtrStudyposter_Remake_1_0.png,Multiplication tables,NA,NA,NA,No,No,No,NA,400,160,Light blue,Colorful,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,school,None,writing,Study,No,For sale,1_0,3584
writing poster,https://acnhcdn.com/latest/FtrIcon/FtrStudyposter_Remake_2_0.png,Periodic table,NA,NA,NA,No,No,No,NA,400,160,White,Black,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,school,None,writing,Study,No,For sale,2_0,3584
writing poster,https://acnhcdn.com/latest/FtrIcon/FtrStudyposter_Remake_3_0.png,Constellations,NA,NA,NA,No,No,No,NA,400,160,Black,Black,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,school,None,writing,Study,No,For sale,3_0,3584
