Internal ID,Name,Storage Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Closet Image,Seasonal Availability,Style,Label Themes,Variation,Primary Shape,Secondary Shape,Villager Equippable
10906,bekasab robe,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLUzbek0.png,2520,630,Able Sisters,Available from Able Sisters shop only,Red,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLUzbek0.png,All Year,Gorgeous,everyday; formal,Red,A-long,L,Yes
11995,bekasab robe,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLUzbek1.png,2520,630,Able Sisters,Available from Able Sisters shop only,Light blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLUzbek1.png,All Year,Gorgeous,everyday; formal,Blue,A-long,L,Yes
11996,bekasab robe,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLUzbek2.png,2520,630,Able Sisters,Available from Able Sisters shop only,Orange,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLUzbek2.png,All Year,Gorgeous,everyday; formal,Camel,A-long,L,Yes
11997,bekasab robe,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLUzbek3.png,2520,630,Able Sisters,Available from Able Sisters shop only,Purple,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLUzbek3.png,All Year,Gorgeous,everyday; formal,Purple,A-long,L,Yes
3054,belted dotted dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHPolkadot0.png,2000,500,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Light blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHPolkadot0.png,Summer,Cute,fairy tale; party; vacation,Light blue,Balloon,H,Yes
8866,belted dotted dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHPolkadot1.png,2000,500,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHPolkadot1.png,Summer,Cute,fairy tale; party; vacation,Pink,Balloon,H,Yes
8867,belted dotted dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHPolkadot2.png,2000,500,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHPolkadot2.png,Summer,Cute,fairy tale; party; vacation,Yellow,Balloon,H,Yes
8868,belted dotted dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHPolkadot3.png,2000,500,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHPolkadot3.png,Summer,Cute,fairy tale; party; vacation,Green,Balloon,H,Yes
10908,bingata dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLBingata0.png,2520,630,Able Sisters,Available from Able Sisters shop only,Yellow,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLBingata0.png,All Year,Elegant,theatrical,Yellow,Kimono,L,Yes
3069,blossom dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineHFlower0.png,1500,375,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineHFlower0.png,All Year,Cute,everyday; fairy tale,Pink,A-line,H,Yes
8806,blossom dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineHFlower1.png,1500,375,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Light blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineHFlower1.png,All Year,Cute,everyday; fairy tale,Blue,A-line,H,Yes
8807,blossom dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineHFlower2.png,1500,375,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineHFlower2.png,All Year,Cute,everyday; fairy tale,Yellow,A-line,H,Yes
8808,blossom dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineHFlower3.png,1500,375,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineHFlower3.png,All Year,Cute,everyday; fairy tale,Green,A-line,H,Yes
8809,blossom dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineHFlower4.png,1500,375,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Purple,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineHFlower4.png,All Year,Cute,everyday; fairy tale,Purple,A-line,H,Yes
3572,blossoming kimono,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLUme0.png,3220,805,Able Sisters,Available from Able Sisters shop only,Pink,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLUme0.png,All Year,Elegant,formal; party,Pink,Kimono,L,Yes
8980,blossoming kimono,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLUme1.png,3220,805,Able Sisters,Available from Able Sisters shop only,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLUme1.png,All Year,Elegant,formal; party,Green tea,Kimono,L,Yes
4604,boa parka,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLBore0.png,1800,450,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibLBore0.png,Winter,Simple,everyday; outdoorsy; comfy,Mint,Rib,L,Yes
7981,boa parka,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLBore1.png,1800,450,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Purple,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibLBore1.png,Winter,Simple,everyday; outdoorsy; comfy,Purple,Rib,L,Yes
7982,boa parka,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLBore2.png,1800,450,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Gray,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibLBore2.png,Winter,Simple,everyday; outdoorsy; comfy,Gray,Rib,L,Yes
7983,boa parka,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLBore3.png,1800,450,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibLBore3.png,Winter,Simple,everyday; outdoorsy; comfy,Pink,Rib,L,Yes
4409,Bohemian tunic dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLBohemian0.png,1900,475,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Beige,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLBohemian0.png,All Year,Elegant,everyday; comfy; vacation,Red,Box,L,Yes
8593,Bohemian tunic dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLBohemian1.png,1900,475,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Gray,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLBohemian1.png,All Year,Elegant,everyday; comfy; vacation,Navy blue,Box,L,Yes
8594,Bohemian tunic dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLBohemian2.png,1900,475,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Beige,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLBohemian2.png,All Year,Elegant,everyday; comfy; vacation,Green,Box,L,Yes
8190,bold muumuu,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNPolynesia0.png,1600,400,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNPolynesia0.png,Summer,Active,comfy; vacation,Navy blue,A-line,N,Yes
8604,bold muumuu,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNPolynesia1.png,1600,400,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNPolynesia1.png,Summer,Active,comfy; vacation,Pink,A-line,N,Yes
4334,bolero coat,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLBolerocoat0.png,2080,520,Able Sisters,Available from Able Sisters shop only,Pink,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLBolerocoat0.png,Winter,Cute,everyday; fairy tale; comfy,Pink,A-line,L,Yes
8441,bolero coat,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLBolerocoat1.png,2080,520,Able Sisters,Available from Able Sisters shop only,Yellow,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLBolerocoat1.png,Winter,Cute,everyday; fairy tale; comfy,Yellow,A-line,L,Yes
8442,bolero coat,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLBolerocoat2.png,2080,520,Able Sisters,Available from Able Sisters shop only,Light blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLBolerocoat2.png,Winter,Cute,everyday; fairy tale; comfy,Blue,A-line,L,Yes
8443,bolero coat,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLBolerocoat3.png,2080,520,Able Sisters,Available from Able Sisters shop only,Green,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLBolerocoat3.png,Winter,Cute,everyday; fairy tale; comfy,Green,A-line,L,Yes
3609,bone costume,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLBoneWhite.png,1280,320,Able Sisters,Available from Able Sisters shop only,Black,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLBoneWhite.png,All Year,Cool,fairy tale; goth,White,Overall,L,Yes
3662,box-skirt uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLJumperskirtuniform0.png,2300,575,Able Sisters,Available from Able Sisters shop only,Blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLJumperskirtuniform0.png,All Year,Simple,everyday; formal,Navy blue,Box,L,Yes
7572,box-skirt uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLJumperskirtuniform1.png,2300,575,Able Sisters,Available from Able Sisters shop only,Black,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLJumperskirtuniform1.png,All Year,Simple,everyday; formal,Black,Box,L,Yes
7573,box-skirt uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLJumperskirtuniform2.png,2300,575,Able Sisters,Available from Able Sisters shop only,Light blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLJumperskirtuniform2.png,All Year,Simple,everyday; formal,Light blue,Box,L,Yes
7574,box-skirt uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLJumperskirtuniform3.png,2300,575,Able Sisters,Available from Able Sisters shop only,Green,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLJumperskirtuniform3.png,All Year,Simple,everyday; formal,Green,Box,L,Yes
7575,box-skirt uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLJumperskirtuniform4.png,2300,575,Able Sisters,Available from Able Sisters shop only,Gray,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLJumperskirtuniform4.png,All Year,Simple,everyday; formal,Gray,Box,L,Yes
7576,box-skirt uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLJumperskirtuniform5.png,2300,575,Able Sisters,Available from Able Sisters shop only,Red,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLJumperskirtuniform5.png,All Year,Simple,everyday; formal,Red,Box,L,Yes
7577,box-skirt uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLJumperskirtuniform6.png,2300,575,Able Sisters,Available from Able Sisters shop only,Brown,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLJumperskirtuniform6.png,All Year,Simple,everyday; formal,Brown,Box,L,Yes
3146,bunny dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLRabbit0.png,1800,450,Able Sisters,Available from Able Sisters shop only,Pink,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLRabbit0.png,All Year,Cute,fairy tale; party,Pink,A-line,L,Yes
9622,bunny dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLRabbit1.png,1800,450,Able Sisters,Available from Able Sisters shop only,Yellow,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLRabbit1.png,All Year,Cute,fairy tale; party,Yellow,A-line,L,Yes
9623,bunny dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLRabbit2.png,1800,450,Able Sisters,Available from Able Sisters shop only,White,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLRabbit2.png,All Year,Cute,fairy tale; party,White,A-line,L,Yes
6025,butterfly visiting kimono,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLButterfly0.png,2660,665,Able Sisters,Available from Able Sisters shop only,Black,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLButterfly0.png,All Year,Elegant,formal; party,Black,Kimono,L,Yes
9002,butterfly visiting kimono,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLButterfly1.png,2660,665,Able Sisters,Available from Able Sisters shop only,Blue,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLButterfly1.png,All Year,Elegant,formal; party,Indigo blue,Kimono,L,Yes
9003,butterfly visiting kimono,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLButterfly2.png,2660,665,Able Sisters,Available from Able Sisters shop only,Purple,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLButterfly2.png,All Year,Elegant,formal; party,Fuchsia,Kimono,L,Yes
3336,cake dress,https://acnhcdn.com/1.2.0/FtrIcon/TopsTexOnepieceDressNWedding.png,20000,5000,Wedding Season,,White,White,Not for sale,No,1x1,https://acnhcdn.com/1.2.0/ClosetIcon/TopsTexOnepieceDressNWedding.png,All Year,Elegant,fairy tale; formal; party; theatrical,NA,Dress,N,Yes
4596,casual chic dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongHCachecoeur0.png,2400,600,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongHCachecoeur0.png,Summer,Elegant,everyday; comfy; vacation,Yellow,A-long,H,Yes
8598,casual chic dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongHCachecoeur1.png,2400,600,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Light blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongHCachecoeur1.png,Summer,Elegant,everyday; comfy; vacation,Light blue,A-long,H,Yes
8599,casual chic dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongHCachecoeur2.png,2400,600,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongHCachecoeur2.png,Summer,Elegant,everyday; comfy; vacation,Pink,A-long,H,Yes
8600,casual chic dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongHCachecoeur3.png,2400,600,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongHCachecoeur3.png,Summer,Elegant,everyday; comfy; vacation,Green,A-long,H,Yes
8601,casual chic dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongHCachecoeur4.png,2400,600,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongHCachecoeur4.png,Summer,Elegant,everyday; comfy; vacation,Navy blue,A-long,H,Yes
8602,casual chic dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongHCachecoeur5.png,2400,600,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Purple,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongHCachecoeur5.png,Summer,Elegant,everyday; comfy; vacation,Purple,A-long,H,Yes
4342,casual kimono,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLKinagashi0.png,2000,500,Able Sisters,Available from Able Sisters shop only,Blue,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLKinagashi0.png,All Year,Cool,everyday,Dark blue,Kimono,L,Yes
9215,casual kimono,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLKinagashi1.png,2000,500,Able Sisters,Available from Able Sisters shop only,Light blue,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLKinagashi1.png,All Year,Cool,everyday,Aqua,Kimono,L,Yes
9216,casual kimono,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLKinagashi2.png,2000,500,Able Sisters,Available from Able Sisters shop only,Green,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLKinagashi2.png,All Year,Cool,everyday,Green,Kimono,L,Yes
9217,casual kimono,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLKinagashi3.png,2000,500,Able Sisters,Available from Able Sisters shop only,Brown,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLKinagashi3.png,All Year,Cool,everyday,Mustard,Kimono,L,Yes
3167,cat dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLCat0.png,1800,450,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLCat0.png,Winter,Cute,fairy tale; party; theatrical,Navy blue,A-line,L,Yes
9624,cat dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLCat1.png,1800,450,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Brown,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLCat1.png,Winter,Cute,fairy tale; party; theatrical,Brown,A-line,L,Yes
9625,cat dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLCat2.png,1800,450,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,White,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLCat2.png,Winter,Cute,fairy tale; party; theatrical,White,A-line,L,Yes
4577,caterpillar costume,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibNCaterpillar0.png,1700,425,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibNCaterpillar0.png,All Year,Cute,fairy tale; party,Green,Rib,N,Yes
9638,caterpillar costume,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibNCaterpillar1.png,1700,425,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibNCaterpillar1.png,All Year,Cute,fairy tale; party,Yellow,Rib,N,Yes
9639,caterpillar costume,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibNCaterpillar2.png,1700,425,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Colorful,Colorful,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibNCaterpillar2.png,All Year,Cute,fairy tale; party,Rainbow,Rib,N,Yes
3232,caveman tank,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNPrimitive0.png,1050,262,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Orange,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNPrimitive0.png,All Year,Active,outdoorsy,Orange,Box,N,Yes
9626,caveman tank,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNPrimitive1.png,1050,262,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNPrimitive1.png,All Year,Active,outdoorsy,Yellow,Box,N,Yes
9627,caveman tank,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNPrimitive2.png,1050,262,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Gray,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNPrimitive2.png,All Year,Active,outdoorsy,Gray,Box,N,Yes
4731,checkered jumper dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLJumperskirt0.png,1840,460,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Beige,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLJumperskirt0.png,All Year,Cute,everyday,Red,A-line,L,Yes
