Internal ID,Name,Storage Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Closet Image,Seasonal Availability,Style,Label Themes,Variation
11325,camo skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCamo4.png,1300,325,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Gray,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCamo4.png,All Year,Cool,everyday; outdoorsy,Gray
11326,camo skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCamo5.png,1300,325,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Purple,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCamo5.png,All Year,Cool,everyday; outdoorsy,Purple
11327,camo skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCamo6.png,1300,325,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCamo6.png,All Year,Cool,everyday; outdoorsy,Red
4504,career skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCareer0.png,1560,390,Able Sisters,Available from Able Sisters shop only,Gray,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCareer0.png,All Year,Simple,formal; work,Gray
11347,career skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCareer1.png,1560,390,Able Sisters,Available from Able Sisters shop only,Beige,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCareer1.png,All Year,Simple,formal; work,Beige
11348,career skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCareer2.png,1560,390,Able Sisters,Available from Able Sisters shop only,Pink,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCareer2.png,All Year,Simple,formal; work,Peach
11349,career skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCareer3.png,1560,390,Able Sisters,Available from Able Sisters shop only,Light blue,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCareer3.png,All Year,Simple,formal; work,Light blue
11350,career skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCareer4.png,1560,390,Able Sisters,Available from Able Sisters shop only,Pink,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCareer4.png,All Year,Simple,formal; work,Pink
11351,career skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCareer5.png,1560,390,Able Sisters,Available from Able Sisters shop only,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCareer5.png,All Year,Simple,formal; work,Green
11352,career skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCareer6.png,1560,390,Able Sisters,Available from Able Sisters shop only,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCareer6.png,All Year,Simple,formal; work,Blue
11353,career skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCareer7.png,1560,390,Able Sisters,Available from Able Sisters shop only,Red,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCareer7.png,All Year,Simple,formal; work,Red
3351,cargo pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideCargo0.png,770,192,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideCargo0.png,All Year,Simple,everyday; outdoorsy,Avocado
9703,cargo pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideCargo1.png,770,192,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Beige,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideCargo1.png,All Year,Simple,everyday; outdoorsy,Beige
9704,cargo pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideCargo2.png,770,192,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideCargo2.png,All Year,Simple,everyday; outdoorsy,Navy blue
9705,cargo pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideCargo3.png,770,192,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideCargo3.png,All Year,Simple,everyday; outdoorsy,Mustard
9706,cargo pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideCargo4.png,770,192,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Brown,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideCargo4.png,All Year,Simple,everyday; outdoorsy,Brown
4150,cargo shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfCargo0.png,1080,270,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Beige,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfCargo0.png,All Year,Simple,everyday; outdoorsy; comfy; vacation,Beige
8835,cargo shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfCargo1.png,1080,270,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfCargo1.png,All Year,Simple,everyday; outdoorsy; comfy; vacation,Navy blue
8836,cargo shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfCargo2.png,1080,270,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfCargo2.png,All Year,Simple,everyday; outdoorsy; comfy; vacation,Avocado
8837,cargo shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfCargo3.png,1080,270,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfCargo3.png,All Year,Simple,everyday; outdoorsy; comfy; vacation,Camel
8838,cargo shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfCargo4.png,1080,270,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Brown,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfCargo4.png,All Year,Simple,everyday; outdoorsy; comfy; vacation,Brown
4430,casual pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideEasy0.png,1100,275,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideEasy0.png,All Year,Simple,everyday; comfy,Navy blue
9714,casual pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideEasy1.png,1100,275,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Gray,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideEasy1.png,All Year,Simple,everyday; comfy,Gray
9715,casual pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideEasy2.png,1100,275,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideEasy2.png,All Year,Simple,everyday; comfy,Green
9716,casual pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideEasy3.png,1100,275,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Beige,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideEasy3.png,All Year,Simple,everyday; comfy,Beige
9717,casual pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideEasy4.png,1100,275,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Black,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideEasy4.png,All Year,Simple,everyday; comfy,Black
9718,casual pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideEasy5.png,1100,275,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Brown,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideEasy5.png,All Year,Simple,everyday; comfy,Brown
4255,chain pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalChain0.png,1300,325,Able Sisters,Available from Able Sisters shop only,Red,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalChain0.png,All Year,Cool,everyday; theatrical,Red
9242,chain pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalChain1.png,1300,325,Able Sisters,Available from Able Sisters shop only,Blue,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalChain1.png,All Year,Cool,everyday; theatrical,Blue
9243,chain pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalChain2.png,1300,325,Able Sisters,Available from Able Sisters shop only,White,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalChain2.png,All Year,Cool,everyday; theatrical,White
9244,chain pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalChain3.png,1300,325,Able Sisters,Available from Able Sisters shop only,Black,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalChain3.png,All Year,Cool,everyday; theatrical,Black
3308,chino pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalChino0.png,700,175,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Beige,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalChino0.png,All Year,Simple,everyday; work,Beige
4175,chino pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalChino1.png,700,175,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Brown,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalChino1.png,All Year,Simple,everyday; work,Brown
4176,chino pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalChino2.png,700,175,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalChino2.png,All Year,Simple,everyday; work,Navy blue
4177,chino pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalChino3.png,700,175,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalChino3.png,All Year,Simple,everyday; work,Avocado
4178,chino pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalChino4.png,700,175,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Gray,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalChino4.png,All Year,Simple,everyday; work,Gray
9013,chino pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalChino5.png,700,175,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalChino5.png,All Year,Simple,everyday; work,Red
9014,chino pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalChino6.png,700,175,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalChino6.png,All Year,Simple,everyday; work,Blue
9015,chino pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalChino7.png,700,175,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalChino7.png,All Year,Simple,everyday; work,Yellow
5665,colorful skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongEnaguas0.png,1100,275,Able Sisters,Available from Able Sisters shop only,Red,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongEnaguas0.png,All Year,Simple,comfy; vacation,Red
8743,colorful skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongEnaguas1.png,1100,275,Able Sisters,Available from Able Sisters shop only,Blue,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongEnaguas1.png,All Year,Simple,comfy; vacation,Blue
8744,colorful skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongEnaguas2.png,1100,275,Able Sisters,Available from Able Sisters shop only,Pink,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongEnaguas2.png,All Year,Simple,comfy; vacation,Pink
8745,colorful skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongEnaguas3.png,1100,275,Able Sisters,Available from Able Sisters shop only,Green,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongEnaguas3.png,All Year,Simple,comfy; vacation,Green
8746,colorful skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongEnaguas4.png,1100,275,Able Sisters,Available from Able Sisters shop only,Red,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongEnaguas4.png,All Year,Simple,comfy; vacation,Orange
5736,comedian's pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalComedian0.png,2100,525,Able Sisters,Available from Able Sisters shop only,Orange,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalComedian0.png,All Year,Gorgeous,party; theatrical,Orange
11372,comedian's pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalComedian1.png,2100,525,Able Sisters,Available from Able Sisters shop only,Blue,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalComedian1.png,All Year,Gorgeous,party; theatrical,Blue
11373,comedian's pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalComedian2.png,2100,525,Able Sisters,Available from Able Sisters shop only,Red,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalComedian2.png,All Year,Gorgeous,party; theatrical,Red
11374,comedian's pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalComedian3.png,2100,525,Able Sisters,Available from Able Sisters shop only,Yellow,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalComedian3.png,All Year,Gorgeous,party; theatrical,Yellow
11375,comedian's pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalComedian4.png,2100,525,Able Sisters,Available from Able Sisters shop only,Green,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalComedian4.png,All Year,Gorgeous,party; theatrical,Green
11376,comedian's pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalComedian5.png,2100,525,Able Sisters,Available from Able Sisters shop only,Purple,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalComedian5.png,All Year,Gorgeous,party; theatrical,Purple
11377,comedian's pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalComedian6.png,2100,525,Able Sisters,Available from Able Sisters shop only,Green,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalComedian6.png,All Year,Gorgeous,party; theatrical,Aquamarine
11378,comedian's pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalComedian7.png,2100,525,Able Sisters,Available from Able Sisters shop only,White,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalComedian7.png,All Year,Gorgeous,party; theatrical,White
5411,comic shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfComic0.png,1140,285,Able Sisters,Available from Able Sisters shop only,Colorful,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfComic0.png,All Year,Cool,comfy; vacation,Black
4602,corduroy pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideCorduroy0.png,1040,260,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Orange,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideCorduroy0.png,All Year,Simple,everyday,Camel
9725,corduroy pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideCorduroy1.png,1040,260,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Brown,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideCorduroy1.png,All Year,Simple,everyday,Brown
9726,corduroy pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideCorduroy2.png,1040,260,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideCorduroy2.png,All Year,Simple,everyday,Pink
9727,corduroy pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideCorduroy3.png,1040,260,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideCorduroy3.png,All Year,Simple,everyday,Green
9728,corduroy pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideCorduroy4.png,1040,260,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Gray,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideCorduroy4.png,All Year,Simple,everyday,Light gray
9729,corduroy pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideCorduroy5.png,1040,260,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Black,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideCorduroy5.png,All Year,Simple,everyday,Black
4296,corduroy skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCorduroy0.png,1040,260,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Brown,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCorduroy0.png,All Year,Simple,everyday,Brown
11145,corduroy skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCorduroy1.png,1040,260,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Orange,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCorduroy1.png,All Year,Simple,everyday,Camel
11146,corduroy skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCorduroy2.png,1040,260,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCorduroy2.png,All Year,Simple,everyday,Pink
11147,corduroy skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCorduroy3.png,1040,260,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCorduroy3.png,All Year,Simple,everyday,Green
11148,corduroy skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCorduroy4.png,1040,260,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Gray,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCorduroy4.png,All Year,Simple,everyday,Light gray
11149,corduroy skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCorduroy5.png,1040,260,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Black,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCorduroy5.png,All Year,Simple,everyday,Black
5781,corte skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongCorte0.png,880,220,Able Sisters,Available from Able Sisters shop only,Light blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongCorte0.png,All Year,Simple,comfy; vacation,Blue
