nameKor,Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Customize,Kit Cost,Buy,Sell,Size,Source,Catalog
아폴로의 사진,Apollo's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr00_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
아폴로의 사진,Apollo's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr00_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
아폴로의 사진,Apollo's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr00_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
아폴로의 사진,Apollo's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr00_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
아폴로의 사진,Apollo's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr00_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
아폴로의 사진,Apollo's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr00_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
애플의 사진,Apple's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHam01_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
애플의 사진,Apple's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHam01_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
애플의 사진,Apple's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHam01_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
애플의 사진,Apple's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHam01_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
애플의 사진,Apple's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHam01_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
애플의 사진,Apple's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHam01_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
애플의 사진,Apple's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHam01_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
애플의 사진,Apple's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHam01_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
펑키맘의 사진,Astrid's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr05_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
펑키맘의 사진,Astrid's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr05_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
펑키맘의 사진,Astrid's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr05_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
펑키맘의 사진,Astrid's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr05_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
펑키맘의 사진,Astrid's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr05_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
펑키맘의 사진,Astrid's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr05_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
펑키맘의 사진,Astrid's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr05_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
펑키맘의 사진,Astrid's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr05_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
모니카의 사진,Audie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlWol12_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
모니카의 사진,Audie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlWol12_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
모니카의 사진,Audie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlWol12_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
모니카의 사진,Audie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlWol12_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
모니카의 사진,Audie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlWol12_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
모니카의 사진,Audie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlWol12_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
모니카의 사진,Audie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlWol12_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
모니카의 사진,Audie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlWol12_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
오로라의 사진,Aurora's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn00_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
오로라의 사진,Aurora's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn00_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
오로라의 사진,Aurora's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn00_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
오로라의 사진,Aurora's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn00_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
오로라의 사진,Aurora's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn00_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
오로라의 사진,Aurora's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn00_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
오로라의 사진,Aurora's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn00_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
오로라의 사진,Aurora's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn00_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
에바의 사진,Ava's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn05_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
에바의 사진,Ava's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn05_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
에바의 사진,Ava's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn05_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
에바의 사진,Ava's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn05_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
에바의 사진,Ava's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn05_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
에바의 사진,Ava's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn05_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
에바의 사진,Ava's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn05_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
에바의 사진,Ava's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn05_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
쿠스케처의 사진,Avery's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr05_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
쿠스케처의 사진,Avery's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr05_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
쿠스케처의 사진,Avery's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr05_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
쿠스케처의 사진,Avery's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr05_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
쿠스케처의 사진,Avery's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr05_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
쿠스케처의 사진,Avery's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr05_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
쿠스케처의 사진,Avery's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr05_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
쿠스케처의 사진,Avery's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr05_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
엑스엘리의 사진,Axel's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp06_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
엑스엘리의 사진,Axel's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp06_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
엑스엘리의 사진,Axel's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp06_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
엑스엘리의 사진,Axel's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp06_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
엑스엘리의 사진,Axel's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp06_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
엑스엘리의 사진,Axel's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp06_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
엑스엘리의 사진,Axel's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp06_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
엑스엘리의 사진,Axel's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp06_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
트로와의 사진,Baabara's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp01_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
트로와의 사진,Baabara's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp01_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
트로와의 사진,Baabara's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp01_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
트로와의 사진,Baabara's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp01_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
트로와의 사진,Baabara's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp01_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
트로와의 사진,Baabara's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp01_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
트로와의 사진,Baabara's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp01_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
트로와의 사진,Baabara's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp01_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
록키의 사진,Bam's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer01_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
록키의 사진,Bam's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer01_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
록키의 사진,Bam's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer01_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
록키의 사진,Bam's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer01_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
록키의 사진,Bam's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer01_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
록키의 사진,Bam's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer01_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
록키의 사진,Bam's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer01_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
록키의 사진,Bam's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer01_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
루주의 사진,Bangle's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlTig03_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
루주의 사진,Bangle's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlTig03_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
루주의 사진,Bangle's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlTig03_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
루주의 사진,Bangle's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlTig03_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
루주의 사진,Bangle's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlTig03_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
루주의 사진,Bangle's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlTig03_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
루주의 사진,Bangle's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlTig03_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
루주의 사진,Bangle's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlTig03_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
곰시의 사진,Barold's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr16_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
곰시의 사진,Barold's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr16_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
곰시의 사진,Barold's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr16_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
곰시의 사진,Barold's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr16_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
곰시의 사진,Barold's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr16_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
곰시의 사진,Barold's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr16_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
곰시의 사진,Barold's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr16_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
곰시의 사진,Barold's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr16_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
베이글의 사진,Bea's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog10_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
베이글의 사진,Bea's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog10_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
베이글의 사진,Bea's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog10_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
베이글의 사진,Bea's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog10_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
베이글의 사진,Bea's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog10_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
베이글의 사진,Bea's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog10_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
베이글의 사진,Bea's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog10_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
베이글의 사진,Bea's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog10_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
베어드의 사진,Beardo's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea13_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
베어드의 사진,Beardo's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea13_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
베어드의 사진,Beardo's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea13_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
베어드의 사진,Beardo's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea13_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
베어드의 사진,Beardo's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea13_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
베어드의 사진,Beardo's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea13_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
베어드의 사진,Beardo's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea13_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
베어드의 사진,Beardo's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea13_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
피터의 사진,Beau's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer07_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
피터의 사진,Beau's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer07_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
피터의 사진,Beau's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer07_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
피터의 사진,Beau's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer07_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
피터의 사진,Beau's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer07_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
피터의 사진,Beau's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer07_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
피터의 사진,Beau's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer07_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
피터의 사진,Beau's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDer07_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
아리아의 사진,Becky's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn09_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
아리아의 사진,Becky's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn09_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
아리아의 사진,Becky's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn09_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
아리아의 사진,Becky's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn09_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
아리아의 사진,Becky's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn09_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
아리아의 사진,Becky's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn09_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
아리아의 사진,Becky's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn09_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
아리아의 사진,Becky's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn09_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
이자벨의 사진,Bella's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus02_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
이자벨의 사진,Bella's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus02_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
이자벨의 사진,Bella's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus02_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
