nameKor,Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,Size,Source,Source Notes,Seasonal Availability,Style,Label Themes,Type,Catalog
체리 모자,cherry hat,https://acnhcdn.com/latest/ClosetIcon/CapHatCherry0.png,https://acnhcdn.com/latest/FtrIcon/CapHatCherry0.png,Red,Yes,NFS,1000,1x1,Crafting,,All Year,Cute,fairy tale; party; theatrical,HeadCap,Not for sale
시크 국화 화관,chic mum crown,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentMum2.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentMum2.png,Colorful,Yes,NFS,960,1x1,Crafting,,All Year,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,Not for sale
시크 장미 화관,chic rose crown,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentRose3.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentRose3.png,Purple,Yes,NFS,2880,1x1,Crafting,,All Year,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,Not for sale
시크 튤립 화관,chic tulip crown,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTulip2.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentTulip2.png,Colorful,Yes,NFS,1440,1x1,Crafting,,All Year,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,Not for sale
코인 헤드피스,coin headpiece,https://acnhcdn.com/latest/ClosetIcon/CapHelmetCoinGold.png,https://acnhcdn.com/latest/FtrIcon/CapHelmetCoinGold.png,Gold,No,NFS,1350,1x1,Gulliver,,All Year,Gorgeous,theatrical,Headgear_NoEar,Not for sale
컬러풀 줄무늬 털모자,colorful striped knit cap,https://acnhcdn.com/latest/ClosetIcon/CapHatColorful0.png,https://acnhcdn.com/latest/FtrIcon/CapHatColorful0.png,Red,No,880,220,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Cute,everyday; outdoorsy,HeadCap,For sale
컬러풀 줄무늬 털모자,colorful striped knit cap,https://acnhcdn.com/latest/ClosetIcon/CapHatColorful1.png,https://acnhcdn.com/latest/FtrIcon/CapHatColorful1.png,Blue,No,880,220,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Cute,everyday; outdoorsy,HeadCap,For sale
컬러풀 줄무늬 털모자,colorful striped knit cap,https://acnhcdn.com/latest/ClosetIcon/CapHatColorful2.png,https://acnhcdn.com/latest/FtrIcon/CapHatColorful2.png,Green,No,880,220,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Cute,everyday; outdoorsy,HeadCap,For sale
컬러풀 줄무늬 털모자,colorful striped knit cap,https://acnhcdn.com/latest/ClosetIcon/CapHatColorful3.png,https://acnhcdn.com/latest/FtrIcon/CapHatColorful3.png,Yellow,No,880,220,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Cute,everyday; outdoorsy,HeadCap,For sale
컬러풀 줄무늬 털모자,colorful striped knit cap,https://acnhcdn.com/latest/ClosetIcon/CapHatColorful4.png,https://acnhcdn.com/latest/FtrIcon/CapHatColorful4.png,Purple,No,880,220,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Cute,everyday; outdoorsy,HeadCap,For sale
컬러풀 줄무늬 털모자,colorful striped knit cap,https://acnhcdn.com/latest/ClosetIcon/CapHatColorful5.png,https://acnhcdn.com/latest/FtrIcon/CapHatColorful5.png,Light blue,No,880,220,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Cute,everyday; outdoorsy,HeadCap,For sale
철모,combat helmet,https://acnhcdn.com/latest/ClosetIcon/CapHatCombat0.png,https://acnhcdn.com/latest/FtrIcon/CapHatCombat0.png,Avocado,No,1120,280,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,outdoorsy,HeadCap,For sale
철모,combat helmet,https://acnhcdn.com/latest/ClosetIcon/CapHatCombat1.png,https://acnhcdn.com/latest/FtrIcon/CapHatCombat1.png,Brown,No,1120,280,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,outdoorsy,HeadCap,For sale
음악가 가발,composer's wig,https://acnhcdn.com/latest/ClosetIcon/CapHelmetMusicBlack.png,https://acnhcdn.com/latest/FtrIcon/CapHelmetMusicBlack.png,Hair Color,No,1680,420,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,fairy tale; formal; party; theatrical; work,Headgear_NoEar,For sale
쿨 히아신스 화관,cool hyacinth crown,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentHyacinth2.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentHyacinth2.png,Blue,Yes,NFS,1280,1x1,Crafting,,All Year,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,Not for sale
쿨 팬지 화관,cool pansy crown,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentPansy2.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentPansy2.png,Colorful,Yes,NFS,960,1x1,Crafting,,All Year,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,Not for sale
쿨 아네모네 화관,cool windflower crown,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentAnemone2.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentAnemone2.png,Colorful,Yes,NFS,960,1x1,Crafting,,All Year,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,Not for sale
코스모스 화관,cosmos crown,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentCosmos1.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentCosmos1.png,Colorful,Yes,NFS,480,1x1,Crafting,,All Year,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,Not for sale
여왕 왕관,crown,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentAQueen0.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentAQueen0.png,Gold,No,1000000,250000,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,fairy tale; formal; party; theatrical,HeadHairOrnament_Peak,For sale
큐트 백합 화관,cute lily crown,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentYuri2.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentYuri2.png,Colorful,Yes,NFS,800,1x1,Crafting,,All Year,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,Not for sale
큐트 장미 화관,cute rose crown,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentRose2.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentRose2.png,Colorful,Yes,NFS,960,1x1,Crafting,,All Year,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,Not for sale
사이클 야구 모자,cycling cap,https://acnhcdn.com/latest/ClosetIcon/CapHatCycle0.png,https://acnhcdn.com/latest/FtrIcon/CapHatCycle0.png,Blue,No,1100,275,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,outdoorsy; sporty,HeadCap,For sale
사이클 야구 모자,cycling cap,https://acnhcdn.com/latest/ClosetIcon/CapHatCycle1.png,https://acnhcdn.com/latest/FtrIcon/CapHatCycle1.png,Black & blue,No,1100,275,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,outdoorsy; sporty,HeadCap,For sale
사이클 야구 모자,cycling cap,https://acnhcdn.com/latest/ClosetIcon/CapHatCycle2.png,https://acnhcdn.com/latest/FtrIcon/CapHatCycle2.png,Black & red,No,1100,275,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,outdoorsy; sporty,HeadCap,For sale
사이클 야구 모자,cycling cap,https://acnhcdn.com/latest/ClosetIcon/CapHatCycle3.png,https://acnhcdn.com/latest/FtrIcon/CapHatCycle3.png,Yellow & avocado,No,1100,275,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,outdoorsy; sporty,HeadCap,For sale
사이클 야구 모자,cycling cap,https://acnhcdn.com/latest/ClosetIcon/CapHatCycle4.png,https://acnhcdn.com/latest/FtrIcon/CapHatCycle4.png,Red & green,No,1100,275,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,outdoorsy; sporty,HeadCap,For sale
사이클 야구 모자,cycling cap,https://acnhcdn.com/latest/ClosetIcon/CapHatCycle5.png,https://acnhcdn.com/latest/FtrIcon/CapHatCycle5.png,Red,No,1100,275,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,outdoorsy; sporty,HeadCap,For sale
사이클 야구 모자,cycling cap,https://acnhcdn.com/latest/ClosetIcon/CapHatCycle6.png,https://acnhcdn.com/latest/FtrIcon/CapHatCycle6.png,Lime & purple,No,1100,275,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,outdoorsy; sporty,HeadCap,For sale
사이클 야구 모자,cycling cap,https://acnhcdn.com/latest/ClosetIcon/CapHatCycle7.png,https://acnhcdn.com/latest/FtrIcon/CapHatCycle7.png,Blue & purple,No,1100,275,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,outdoorsy; sporty,HeadCap,For sale
DAL 야구 모자,DAL cap,https://acnhcdn.com/latest/ClosetIcon/CapHatDal0.png,https://acnhcdn.com/latest/FtrIcon/CapHatDal0.png,Blue,No,NFS,1010,1x1,Dodo Airlines,Received in mail from DAL after taking certain numbers of flights,All Year,Simple,outdoorsy; sporty; vacation,HeadCap,Not for sale
카스케트,dandy hat,https://acnhcdn.com/latest/ClosetIcon/CapHatCasquette0.png,https://acnhcdn.com/latest/FtrIcon/CapHatCasquette0.png,Camel,No,1100,275,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday,HeadCap,For sale
카스케트,dandy hat,https://acnhcdn.com/latest/ClosetIcon/CapHatCasquette1.png,https://acnhcdn.com/latest/FtrIcon/CapHatCasquette1.png,Blue,No,1100,275,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday,HeadCap,For sale
카스케트,dandy hat,https://acnhcdn.com/latest/ClosetIcon/CapHatCasquette2.png,https://acnhcdn.com/latest/FtrIcon/CapHatCasquette2.png,Green,No,1100,275,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday,HeadCap,For sale
카스케트,dandy hat,https://acnhcdn.com/latest/ClosetIcon/CapHatCasquette3.png,https://acnhcdn.com/latest/FtrIcon/CapHatCasquette3.png,Purple,No,1100,275,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday,HeadCap,For sale
카스케트,dandy hat,https://acnhcdn.com/latest/ClosetIcon/CapHatCasquette4.png,https://acnhcdn.com/latest/FtrIcon/CapHatCasquette4.png,Gray,No,1100,275,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday,HeadCap,For sale
카스케트,dandy hat,https://acnhcdn.com/latest/ClosetIcon/CapHatCasquette5.png,https://acnhcdn.com/latest/FtrIcon/CapHatCasquette5.png,White,No,1100,275,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday,HeadCap,For sale
다크 코스모스 화관,dark cosmos crown,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentCosmos3.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentCosmos3.png,Dark red,Yes,NFS,3360,1x1,Crafting,,All Year,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,Not for sale
다크 백합 화관,dark lily crown,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentYuri3.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentYuri3.png,Dark red,Yes,NFS,960,1x1,Crafting,,All Year,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,Not for sale
다크 튤립 화관,dark tulip crown,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTulip3.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentTulip3.png,Dark red,Yes,NFS,800,1x1,Crafting,,All Year,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,Not for sale
데님 야구 모자,denim cap,https://acnhcdn.com/latest/ClosetIcon/CapHatDenim0.png,https://acnhcdn.com/latest/FtrIcon/CapHatDenim0.png,Blue,No,770,192,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; outdoorsy; sporty,HeadCap,For sale
데님 야구 모자,denim cap,https://acnhcdn.com/latest/ClosetIcon/CapHatDenim1.png,https://acnhcdn.com/latest/FtrIcon/CapHatDenim1.png,Light blue,No,770,192,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; outdoorsy; sporty,HeadCap,For sale
데님 야구 모자,denim cap,https://acnhcdn.com/latest/ClosetIcon/CapHatDenim2.png,https://acnhcdn.com/latest/FtrIcon/CapHatDenim2.png,Black,No,770,192,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; outdoorsy; sporty,HeadCap,For sale
데님 야구 모자,denim cap,https://acnhcdn.com/latest/ClosetIcon/CapHatDenim3.png,https://acnhcdn.com/latest/FtrIcon/CapHatDenim3.png,White,No,770,192,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; outdoorsy; sporty,HeadCap,For sale
명탐정 모자,detective hat,https://acnhcdn.com/latest/ClosetIcon/CapHatDetective0.png,https://acnhcdn.com/latest/FtrIcon/CapHatDetective0.png,Brown,No,2100,525,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,work,HeadCap,For sale
명탐정 모자,detective hat,https://acnhcdn.com/latest/ClosetIcon/CapHatDetective1.png,https://acnhcdn.com/latest/FtrIcon/CapHatDetective1.png,Gray,No,2100,525,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,work,HeadCap,For sale
명탐정 모자,detective hat,https://acnhcdn.com/latest/ClosetIcon/CapHatDetective2.png,https://acnhcdn.com/latest/FtrIcon/CapHatDetective2.png,Beige,No,2100,525,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,work,HeadCap,For sale
헤드폰,DJ cap,https://acnhcdn.com/latest/ClosetIcon/CapBangsHeadphone0.png,https://acnhcdn.com/latest/FtrIcon/CapBangsHeadphone0.png,Blue,No,770,192,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,everyday; comfy; sporty,Headgear_HasBang,For sale
헤드폰,DJ cap,https://acnhcdn.com/latest/ClosetIcon/CapBangsHeadphone1.png,https://acnhcdn.com/latest/FtrIcon/CapBangsHeadphone1.png,Pink,No,770,192,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,everyday; comfy; sporty,Headgear_HasBang,For sale
헤드폰,DJ cap,https://acnhcdn.com/latest/ClosetIcon/CapBangsHeadphone2.png,https://acnhcdn.com/latest/FtrIcon/CapBangsHeadphone2.png,Orange,No,770,192,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,everyday; comfy; sporty,Headgear_HasBang,For sale
헤드폰,DJ cap,https://acnhcdn.com/latest/ClosetIcon/CapBangsHeadphone3.png,https://acnhcdn.com/latest/FtrIcon/CapBangsHeadphone3.png,Black,No,770,192,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,everyday; comfy; sporty,Headgear_HasBang,For sale
삼각 두건,do-rag,https://acnhcdn.com/latest/ClosetIcon/CapHatTriangle0.png,https://acnhcdn.com/latest/FtrIcon/CapHatTriangle0.png,Yellow,No,560,140,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,work,HeadCap,For sale
삼각 두건,do-rag,https://acnhcdn.com/latest/ClosetIcon/CapHatTriangle1.png,https://acnhcdn.com/latest/FtrIcon/CapHatTriangle1.png,Blue,No,560,140,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,work,HeadCap,For sale
삼각 두건,do-rag,https://acnhcdn.com/latest/ClosetIcon/CapHatTriangle2.png,https://acnhcdn.com/latest/FtrIcon/CapHatTriangle2.png,Red,No,560,140,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,work,HeadCap,For sale
삼각 두건,do-rag,https://acnhcdn.com/latest/ClosetIcon/CapHatTriangle3.png,https://acnhcdn.com/latest/FtrIcon/CapHatTriangle3.png,Pink,No,560,140,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,work,HeadCap,For sale
삼각 두건,do-rag,https://acnhcdn.com/latest/ClosetIcon/CapHatTriangle4.png,https://acnhcdn.com/latest/FtrIcon/CapHatTriangle4.png,Black,No,560,140,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,work,HeadCap,For sale
삼각 두건,do-rag,https://acnhcdn.com/latest/ClosetIcon/CapHatTriangle5.png,https://acnhcdn.com/latest/FtrIcon/CapHatTriangle5.png,Purple,No,560,140,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,work,HeadCap,For sale
삼각 두건,do-rag,https://acnhcdn.com/latest/ClosetIcon/CapHatTriangle6.png,https://acnhcdn.com/latest/FtrIcon/CapHatTriangle6.png,Green,No,560,140,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,work,HeadCap,For sale
삼각 두건,do-rag,https://acnhcdn.com/latest/ClosetIcon/CapHatTriangle7.png,https://acnhcdn.com/latest/FtrIcon/CapHatTriangle7.png,Beige,No,560,140,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,work,HeadCap,For sale
물방울 샤워캡,dotted shower cap,https://acnhcdn.com/latest/ClosetIcon/CapHatShowercap0.png,https://acnhcdn.com/latest/FtrIcon/CapHatShowercap0.png,Pink,No,560,140,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,comfy,HeadCap,For sale
물방울 샤워캡,dotted shower cap,https://acnhcdn.com/latest/ClosetIcon/CapHatShowercap1.png,https://acnhcdn.com/latest/FtrIcon/CapHatShowercap1.png,Blue,No,560,140,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,comfy,HeadCap,For sale
땅 달걀 껍질,earth-egg shell,https://acnhcdn.com/latest/ClosetIcon/CapHatEggground0.png,https://acnhcdn.com/latest/FtrIcon/CapHatEggground0.png,None,Yes,NFS,800,1x1,Crafting,,All Year,Active,fairy tale; party; theatrical,HeadCap,Not for sale
달걀 파티 모자,egg party hat,https://acnhcdn.com/latest/ClosetIcon/CapHatEggparty0.png,https://acnhcdn.com/latest/FtrIcon/CapHatEggparty0.png,None,Yes,NFS,4800,1x1,Crafting,,All Year,Gorgeous,fairy tale; party; theatrical,HeadCap,Not for sale
달걀 껍질,eggshell,https://acnhcdn.com/latest/ClosetIcon/CapHatEggWhite.png,https://acnhcdn.com/latest/FtrIcon/CapHatEggWhite.png,White,No,560,140,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,fairy tale; party; theatrical,HeadCap,For sale
동양 전통 가면,elder mask,https://acnhcdn.com/latest/ClosetIcon/CapMaskOkinaWhite.png,https://acnhcdn.com/latest/FtrIcon/CapMaskOkinaWhite.png,White,No,NFS,1500,1x1,Gulliver,,All Year,Elegant,goth; theatrical,HeadFace,Not for sale
엘레강스 모자,elegant hat,https://acnhcdn.com/latest/ClosetIcon/CapHatElegant0.png,https://acnhcdn.com/latest/FtrIcon/CapHatElegant0.png,Purple,No,2100,525,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,fairy tale; formal; party; theatrical,HeadCap,For sale
엘레강스 모자,elegant hat,https://acnhcdn.com/latest/ClosetIcon/CapHatElegant1.png,https://acnhcdn.com/latest/FtrIcon/CapHatElegant1.png,Green,No,2100,525,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,fairy tale; formal; party; theatrical,HeadCap,For sale
엘레강스 모자,elegant hat,https://acnhcdn.com/latest/ClosetIcon/CapHatElegant2.png,https://acnhcdn.com/latest/FtrIcon/CapHatElegant2.png,Red,No,2100,525,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,fairy tale; formal; party; theatrical,HeadCap,For sale
엘레강스 모자,elegant hat,https://acnhcdn.com/latest/ClosetIcon/CapHatElegant3.png,https://acnhcdn.com/latest/FtrIcon/CapHatElegant3.png,White,No,2100,525,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,fairy tale; formal; party; theatrical,HeadCap,For sale
엘레강스 모자,elegant hat,https://acnhcdn.com/latest/ClosetIcon/CapHatElegant4.png,https://acnhcdn.com/latest/FtrIcon/CapHatElegant4.png,Black,No,2100,525,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,fairy tale; formal; party; theatrical,HeadCap,For sale
탐험 모자,explorer's hat,https://acnhcdn.com/latest/ClosetIcon/CapHatExpedition0.png,https://acnhcdn.com/latest/FtrIcon/CapHatExpedition0.png,Camel,No,1040,260,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,outdoorsy; work,HeadCap,For sale
