index,nameKor,nameJpn,nameEng,gender,birth,personality,species,phraseKor,phraseEng,coffeeBean,milkAmount,sugarCount,hobby,likeMusic,likeStyles,likeColors,wallPaper,floor,funitures,amiiboCardUrl,detailUrl,exteriorUrl,interiorUrl,iconUrl,posterUrl
83,설백,みやび,Annalisa,f,02월 06일,친절함,개미핥기,하양하양,gumdrop,모카,적당히,2,Nature,K.K.왕조,Elegant#Gorgeous,Red#Pink,황금 미닫이 문 벽,일본식 바닥,3230;725;5976;716;3551;7048;3622;3974;109;7865,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_083.png?alt=media&token=34273940-fb83-40fb-a6d3-5002318efdf3,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_083_annalisa.png?alt=media&token=0c545604-78de-4f0f-8327-550eb0694a6a,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_083_Annalisa.png?alt=media&token=1382fb2f-1a2c-4353-99dd-0154dc396e9c,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_083_Annalisa.png?alt=media&token=8939a3f5-c7d8-429b-b766-adf391cdbc3e,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_083.png?alt=media&token=09341f20-2f44-45e9-8c79-1f1f0cf2010d,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_083_Annalisa.png?alt=media&token=502d2611-0935-4114-8bdf-d5792cadcbcd
84,땡칠이,ハチ,Benjamin,m,08월 03일,먹보,강아지,그럼그럼,alrighty,킬리만자로,살짝,1,Nature,K.K.선생님,Simple#Simple,Red#White,평범한 벽,평범한 바닥,833;4125;1308;1330;3672;1308;2012;4003;1558;1328;870;3968;3967;1328;3584;3965,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_084.png?alt=media&token=9a4064a9-1857-4ee8-a41a-395c0d44ddb5,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_084_benjamin.png?alt=media&token=d9ddf38b-b115-4de3-ae3b-98116359a4f9,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_084_Benjamin.png?alt=media&token=e11b0ba5-ac44-4241-bdc1-f4a525a572ec,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_084_Benjamin.png?alt=media&token=a43fd03c-44c7-4985-8056-403f07cabca9,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_084.png?alt=media&token=1e8ac3b5-9fc1-4a7a-9831-04c3067869e8,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_084_Benjamin.png?alt=media&token=a11392af-ef4c-4c0a-bee0-881e446c03ea
85,브리트니,ブリトニー,Pancetti,f,11월 14일,성숙함,돼지,어우야,sooey,블루마운틴,살짝,1,Music,팝K.K.,Cute#Gorgeous,Red#Yellow,화이트 보태니컬 타일 벽,노란 꽃무늬 마룻바닥,4109;1913;1913;1288;7236;4130;3439;3282;3467;3271;954;3993;3428;998;4019,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_085.png?alt=media&token=026b521c-7d39-4be7-8077-b9825fb7c5bf,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_085_pancetti.png?alt=media&token=fbf2684c-0459-4c88-a689-d7ef9e35343c,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_085_Pancetti.png?alt=media&token=009f79d8-af2e-4786-bb68-b11bf13ce268,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_085_Pancetti.png?alt=media&token=f4f8cf03-5cfa-411e-9b3a-fc303cac919d,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_085.png?alt=media&token=4964f9de-3cfe-4ad6-866c-a83c5775f5e1,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_085_Pancetti.png?alt=media&token=30e1a1c0-be68-4181-848c-c793562dfa64
86,대장,チーフ,Chief,m,12월 19일,무뚝뚝,늑대,그렇잖여,harrumph,블렌드,듬뿍,3,Music,K.K.로큰롤,Cool#Simple,White#Gray,그래피티 벽,아틀리에 바닥,7161;3948;1759;2556;1823;3193;787;2020;1889;3672;3965;1899;2432;8096;7404;870,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_086.png?alt=media&token=c85f7c6b-afc9-439a-b6c5-3bcc689ca161,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_086_chief.png?alt=media&token=80a2541d-9c6c-42fe-a6c4-ad7845c7996f,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_086_Chief.png?alt=media&token=7b264117-b344-42d0-b461-f643e8e23383,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_086_Chief.png?alt=media&token=86827988-bdbb-45fd-94d0-48c00c1d5c79,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_086.png?alt=media&token=09631d94-3780-42fc-bdae-8597a554effb,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_086_Chief.png?alt=media&token=a749dc1d-6618-4ca0-868e-996b123c1d0f
87,릴리안,リリアン,Bunnie,f,05월 09일,아이돌,토끼,그렇지뭐,tee-hee,블루마운틴,듬뿍,3,Fashion,숲 속 생활,Cute#Cute,Green#Pink,퍼플 도트 벽지,하얀 페인트 마룻바닥,2596;3251;7137;9502;7327;2560;7144;1032;2605;9766;4003;4111;1783;3400;3995;9542;7134;3467,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_087.png?alt=media&token=863ae85b-3a2e-4dde-9b36-a243036b983d,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_087_bunnie.png?alt=media&token=69787c3e-bd09-43ca-a807-ea4948784125,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_087_Bunnie.png?alt=media&token=372b0b04-be72-40ec-b942-4c0530713a7c,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_087_Bunnie.png?alt=media&token=f21f297a-68a4-40e6-8979-7a67d8ce243c,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_087.png?alt=media&token=2db6de4e-e379-4b3d-b8b3-8c4e1ab76a45,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_087_Bunnie.png?alt=media&token=c7204975-c715-48d1-b773-f7fc8ee45a36
88,햄둥,どぐろう,Clay,m,10월 19일,먹보,햄스터,둥게둥게,thump,모카,없음,0,Nature,K.K.아프리카,Elegant#Simple,Beige#Brown,지층 벽,땅속 바닥,3675;343;343;1430;295;3398;303;4073;7393;3398;2559,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_088.png?alt=media&token=9cdf8cd0-7c82-4cac-9f5b-c9beb88163f2,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_088_clay.png?alt=media&token=d769d937-330a-4538-983c-f9185182df9e,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_088_Clay.png?alt=media&token=506cf9c5-8ca3-4f11-b00e-c4ccedc92a62,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_088_Clay.png?alt=media&token=142cd319-b144-4138-8489-6c4168f153d3,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_088.png?alt=media&token=7f64e3fb-c599-4853-a19f-427e273d075c,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_088_Clay.png?alt=media&token=924a322d-f7c5-41db-b6eb-7064da917752
89,나탈리,ナタリー,Diana,f,01월 04일,성숙함,사슴,라니까,no doy,킬리만자로,적당히,2,Education,작별,Elegant#Gorgeous,Purple#Pink,화이트 보태니컬 타일 벽,대리석 바닥,3468;4054;1840;4017;3983;4051;3340;7236;742;4046;10244,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_089.png?alt=media&token=2d07e0a0-eaa2-4328-b40c-c42e1b601a78,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_089_diana.png?alt=media&token=420141a6-bf0a-41ff-91b9-2da05004cf0f,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_089_Diana.png?alt=media&token=5ed15a81-1e5e-4a22-8c65-b326033fa370,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_089_Diana.png?alt=media&token=80847672-ee73-4bba-96b7-fdebb0a82569,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_089.png?alt=media&token=f85c0a93-3e91-4f17-9cd1-c3f027ecd9bd,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_089_Diana.png?alt=media&token=60f8433e-b5cc-4d39-97fb-17e89c496da3
90,엑스엘리,エックスエル,Axel,m,03월 23일,운동광,코끼리,히힛,WHONK,킬리만자로,살짝,1,Fitness,K.K.딕시,Active#Simple,Green#White,파란 놀이방 벽지,블루 고무 바닥,3205;1181;4756;4759;7392;1558;5543;4761;2731;1559;4762;3623,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_090.png?alt=media&token=0d4d51b7-cdf1-4d80-acd0-1880fecdf2a4,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_090_axel.png?alt=media&token=ccc11d43-4439-47e5-a391-59e891d01da3,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_090_Axel.png?alt=media&token=d62c54a1-c243-4f0a-82ab-59ab74a9a170,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_090_Axel.png?alt=media&token=470c891c-f6b3-4ad8-a95e-e6e55c549ee5,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_090.png?alt=media&token=e7a9b0fa-65f5-41b4-8a3a-be118810f7a5,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_090_Axel.png?alt=media&token=0195559d-b240-4a22-baa4-cf90cef2cce9
91,프릴,フリル,Muffy,f,02월 14일,단순활발,양,수고,nightshade,모카,없음,0,Music,K.K.소나타,Gorgeous#Elegant,Black#Purple,블랙 보태니컬 타일 벽,퍼플 모로칸 타일 바닥,1153;3449;7236;9642;1127;4027;1227;4048;7531;3957;3943;3560;7337;3442;1128,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_091.png?alt=media&token=91f9a145-b162-464e-9eb0-65a29aeea4b8,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_091_muffy.png?alt=media&token=2d7f768e-6a30-41f3-8bf8-5b17740d7ffb,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_091_Muffy.png?alt=media&token=d164b4b0-f9f3-4123-9513-837639cbdf31,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_091_Muffy.png?alt=media&token=356ba7bf-f127-442c-9f92-19cc02791436,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_091.png?alt=media&token=0ba52537-b0dc-4f4e-8b40-a4a7c8e0679e,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_091_Muffy.png?alt=media&token=d03c3b79-2c85-4775-b557-7a776b7e5686
92,헨리,ヘンリー,Henry,m,09월 21일,느끼함,개구리,음냐음냐,snoozit,모카,살짝,1,Music,K.K.소울,Cool#Simple,Light blue#Blue,마구 붙인 돌 벽,믹스우드 바닥,4109;4129;3943;4118;7334;3193;4338;3191;918;920;3251;3271;3200;3270;928;1845;3562;1043;954;3282,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_092.png?alt=media&token=ce40a0d6-5540-4ada-95e6-9809268ec376,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_092_henry.png?alt=media&token=35c86511-85b0-4647-b164-9e196a0fd135,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_092_Henry.png?alt=media&token=4894b918-c5a9-419c-bf49-98d499b24b29,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_092_Henry.png?alt=media&token=ca069107-d315-45d4-b565-9402b1096dca,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_092.png?alt=media&token=13bb5cc8-edaf-4dfc-9f51-d1b9e78f43e4,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_092_Henry.png?alt=media&token=8576c9a1-d892-48ca-b0ca-84cbacdf9fc3
93,베티,あんこ,Bertha,f,04월 25일,친절함,하마,맞습니다,bloop,킬리만자로,듬뿍,3,Education,이틀 전,Cute#Elegant,Pink#White,하얀 장미 벽지,장미 카펫 바닥,2554;3943;2605;2713;3270;3275;3193;3775;929;1783;4111;1227;4048;3194;4308,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_093.png?alt=media&token=b9c5a533-b656-417a-af4b-217172bb298a,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_093_bertha.png?alt=media&token=cdd1cd0c-f722-4eb1-9e30-f668e7557f19,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_093_Bertha.png?alt=media&token=7b097913-9d0f-4514-a2e4-02f388f250e2,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_093_Bertha.png?alt=media&token=a8a631ed-b72f-4772-88a0-334ecb2a67da,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_093.png?alt=media&token=36a80688-c122-4435-b863-aa94c2d310ac,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_093_Bertha.png?alt=media&token=6a210ca3-9641-4257-b0fc-3f5f2a86472f
94,사지마,さくらじま,Cyrano,m,03월 09일,무뚝뚝,개미핥기,임돠,ah-CHOO,킬리만자로,살짝,1,Education,K.K.트로트,Cool#Active,Yellow#Beige,창호지 문 벽,일본식 바닥,722;3230;3658;3556;3554;7048;7047;716,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_094.png?alt=media&token=ac27d223-2e40-48e9-aba4-3cd9ef385640,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_094_cyrano.png?alt=media&token=17609954-9509-4d0a-a6f5-f5ff869d3656,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_094_Cyrano.png?alt=media&token=e67ba804-03e3-4575-ab78-a0f7cdbe4d11,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_094_Cyrano.png?alt=media&token=dc9e780e-086c-4df2-9a08-873616eee301,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_094.png?alt=media&token=46c50f66-9331-4738-9e9d-f840a96bb7d6,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_094_Cyrano.png?alt=media&token=be56d797-7e8f-414c-9783-9235643e3438
95,핑키,ももこ,Peanut,f,06월 08일,아이돌,다람쥐,거얌,slacker,모카,적당히,2,Fashion,숲 속 생활,Cute#Cute,Red#Colorful,레드 큐트 벽,하얀 큐트 타일 바닥,3624;4001;3997;3252;4002;1792;1870;4000;4003;3995;1783;7322;3996,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_095.png?alt=media&token=45d8af17-4332-4f2d-89da-e54a8e944027,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_095_peanut.png?alt=media&token=725730a8-2816-4721-899b-244bde88f315,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_095_Peanut.png?alt=media&token=3339d9e4-527b-4488-b07a-5524d16fbea7,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_095_Peanut.png?alt=media&token=a94067f9-9e8f-40c7-acef-d72fe561ed4f,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_095.png?alt=media&token=6433ac10-5435-45f0-98df-1104395a3550,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_095_Peanut.png?alt=media&token=0d031f9c-f806-4ee7-9330-7268b07c44d9
96,아마민,アマミン,Cole,m,08월 10일,먹보,토끼,나도나도,duuude,블렌드,없음,0,Nature,혼저옵서예K.K.,Simple#Cute,Orange#Colorful,남쪽 해변 벽,모래사장 바닥,3468;7259;665;664;669;1117;7148;7868;9584;3697;3345;7359,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_096.png?alt=media&token=815ee630-00a4-4530-9ed3-e254c4d07557,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_096_cole.png?alt=media&token=6aeb6d7e-f9dd-4ac3-9661-678cd226b4f5,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_096_Cole.png?alt=media&token=2bdcdd16-36fe-4be0-90ba-36597c65f055,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_096_Cole.png?alt=media&token=da602fcb-0eef-4d30-b000-1a64107e83e9,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_096.png?alt=media&token=3d244407-4d54-4f92-a760-5071b66e0883,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_096_Cole.png?alt=media&token=cb468134-059f-4ab6-9b68-f53dcbf2ff03
97,마리,マリー,Willow,f,11월 26일,성숙함,양,됐거든,bo peep,모카,없음,0,Fashion,K.K.소울,Cute#Gorgeous,White#Pink,예쁜 창문 벽,아라베스크 바닥,3449;1127;915;3974;3957;4129;1058;3442;3443;1449;3951;742;10244;6078,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_097.png?alt=media&token=2fb7f405-6641-4263-bbfc-c754934ec225,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_097_willow.png?alt=media&token=3b21047c-2c57-4856-a08d-4ab215ba2273,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_097_Willow.png?alt=media&token=21e548d0-cdc8-4aed-9e48-1b499c786f79,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_097_Willow.png?alt=media&token=8ea16de6-4600-48b4-94d8-f517b6583c2c,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_097.png?alt=media&token=11c4cb43-fe3a-4b58-8839-75381d7c23e3,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_097_Willow.png?alt=media&token=fc8d3f15-52fd-4262-85ab-ec9ec808bec9
98,펭수,ペンタ,Roald,m,01월 05일,운동광,펭귄,팽팽,b-b-buddy,모카,듬뿍,3,Fitness,K.K.행진곡,Active#Simple,Red#Yellow,빙산 벽,빙하 바닥,4003;3503;3501;3501;4042;3499;3497;4042;4279,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_098.png?alt=media&token=5d5d9217-7c34-462a-bbd1-c240ec5d7d04,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_098_roald.png?alt=media&token=30b848b4-ab65-4a86-bd2e-a66cf2546fa6,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_098_Roald.png?alt=media&token=a084b6f3-03fd-404d-8a98-e73e86b3ace1,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_098_Roald.png?alt=media&token=522784d9-8385-4b28-b8d8-306e1bd31fa0,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_098.png?alt=media&token=2d0aadfd-bee3-452a-bc04-f2ce390200fc,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_098_Roald.png?alt=media&token=9ea2645f-0795-46c9-b054-47b88b2227b3
99,귀오미,カモミ,Molly,f,03월 07일,친절함,오리,그럴지도,quackidee,블루마운틴,듬뿍,3,Nature,K.K.발라드,Cute#Simple,Yellow#Pink,오리엔탈 격자 벽,라이트 헤링본 바닥,3956;2605;2772;2554;1058;4125;3785;7134;2560;3467;7334;7465;4003;4132,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_099.png?alt=media&token=29b54dbd-7cd2-4689-9f09-6e966c04ccf7,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_099_molly.png?alt=media&token=73e6257c-d829-4e3d-af30-f559a5db39dd,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_099_Molly.png?alt=media&token=23d1f264-fea3-4dcf-8de2-e4aef033b7a5,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_099_Molly.png?alt=media&token=b2acdd48-0836-48a5-b7a0-907cd8d3052a,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_099.png?alt=media&token=5ff2b1fd-e903-4202-9eb5-a5f3514117bd,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_099_Molly.png?alt=media&token=7bb87303-1ed0-473b-be86-7612e18802b2
